pol_num,status,issue_date,inc_guar,qual,age,product,gender,wd_age,term_date
2191,Death,2008-02-12,TRUE,TRUE,71,c,M,71,2015-08-27
2192,Active,2016-09-21,TRUE,FALSE,80,c,F,80,NA
2193,Active,2008-11-06,TRUE,TRUE,58,b,F,70,NA
2194,Active,2005-09-18,TRUE,TRUE,69,a,F,79,NA
2195,Active,2006-07-31,TRUE,FALSE,56,c,M,75,NA
2196,Surrender,2007-07-15,TRUE,TRUE,58,c,M,64,2018-02-19
2197,Death,2008-08-20,FALSE,TRUE,80,b,M,80,2016-05-04
2198,Surrender,2010-08-29,FALSE,TRUE,74,c,M,75,2017-01-13
2199,Surrender,2012-10-27,FALSE,FALSE,68,c,M,68,2018-07-01
2200,Active,2017-01-31,FALSE,TRUE,55,b,M,60,NA
2201,Surrender,2006-08-27,FALSE,TRUE,58,c,M,78,2020-01-17
2202,Death,2008-09-18,FALSE,FALSE,79,a,F,79,2016-06-24
2203,Surrender,2007-11-14,FALSE,FALSE,70,c,M,70,2019-03-09
2204,Active,2018-02-28,TRUE,TRUE,71,c,F,71,NA
2205,Active,2016-03-30,FALSE,TRUE,46,c,F,60,NA
2206,Active,2010-06-09,FALSE,FALSE,67,a,M,67,NA
2207,Active,2017-05-22,FALSE,TRUE,57,b,M,79,NA
2208,Active,2008-02-15,TRUE,TRUE,62,c,M,66,NA
2209,Active,2010-11-17,TRUE,FALSE,69,c,F,69,NA
2210,Active,2014-08-24,FALSE,TRUE,54,c,F,58,NA
2211,Active,2013-05-06,FALSE,FALSE,79,c,M,79,NA
2212,Surrender,2008-12-22,FALSE,TRUE,58,a,F,62,2016-11-12
2213,Active,2016-12-09,TRUE,TRUE,51,c,F,62,NA
2214,Active,2017-12-01,FALSE,TRUE,66,a,F,77,NA
2215,Active,2010-02-09,TRUE,TRUE,52,a,F,70,NA
2216,Active,2017-05-16,FALSE,TRUE,72,b,F,72,NA
2217,Active,2017-03-14,TRUE,TRUE,68,c,M,68,NA
2218,Death,2009-09-17,FALSE,TRUE,72,c,F,73,2018-11-12
2219,Active,2010-05-08,FALSE,TRUE,63,c,F,64,NA
2220,Active,2014-04-26,FALSE,TRUE,73,c,M,80,NA
2221,Active,2015-06-25,TRUE,FALSE,66,c,F,74,NA
2222,Surrender,2009-04-09,TRUE,TRUE,57,c,F,78,2013-11-25
2223,Death,2006-10-17,FALSE,TRUE,79,a,F,79,2013-07-24
2224,Active,2018-08-31,FALSE,FALSE,65,b,F,67,NA
2225,Active,2019-11-30,FALSE,FALSE,65,a,F,70,NA
2226,Active,2018-10-06,FALSE,FALSE,61,a,M,62,NA
2227,Active,2016-01-16,FALSE,TRUE,64,a,F,77,NA
2228,Surrender,2014-01-14,TRUE,TRUE,59,a,M,62,2015-05-02
2229,Surrender,2006-08-17,TRUE,FALSE,50,b,F,66,2017-07-23
2230,Active,2016-07-04,FALSE,FALSE,52,c,F,73,NA
2231,Active,2007-12-10,TRUE,FALSE,55,c,F,67,NA
2232,Active,2006-12-31,TRUE,TRUE,72,c,M,80,NA
2233,Active,2011-11-25,FALSE,TRUE,66,b,M,66,NA
2234,Active,2009-05-08,FALSE,TRUE,70,a,M,70,NA
2235,Active,2014-01-10,TRUE,TRUE,65,c,F,67,NA
2236,Active,2012-01-06,FALSE,TRUE,60,b,F,62,NA
2237,Active,2019-01-18,FALSE,TRUE,67,b,F,67,NA
2238,Active,2015-01-07,TRUE,FALSE,57,c,M,57,NA
2239,Active,2018-11-07,FALSE,TRUE,65,c,F,80,NA
2240,Active,2019-08-18,FALSE,TRUE,62,a,F,62,NA
2241,Death,2015-07-31,TRUE,TRUE,80,c,M,80,2017-12-25
2242,Death,2009-05-19,TRUE,TRUE,67,a,F,67,2013-04-21
2243,Active,2017-09-18,FALSE,FALSE,41,a,M,51,NA
2244,Active,2019-03-13,TRUE,TRUE,70,c,F,70,NA
2245,Surrender,2005-07-28,FALSE,TRUE,62,c,F,77,2010-04-22
2246,Death,2005-03-03,TRUE,FALSE,77,c,M,77,2010-12-24
2247,Active,2012-07-14,FALSE,TRUE,52,c,M,57,NA
2248,Death,2007-01-12,TRUE,FALSE,50,b,F,63,2016-07-12
2249,Active,2014-06-20,FALSE,TRUE,59,c,M,80,NA
2250,Surrender,2014-04-19,FALSE,TRUE,64,a,F,74,2016-04-09
2251,Active,2019-03-21,FALSE,TRUE,59,a,M,59,NA
2252,Active,2019-03-11,TRUE,TRUE,54,a,M,67,NA
2253,Active,2011-12-07,TRUE,FALSE,58,b,F,60,NA
2254,Surrender,2007-07-23,TRUE,TRUE,56,b,F,80,2017-08-17
2255,Active,2014-10-15,FALSE,TRUE,57,c,M,70,NA
2256,Active,2015-01-17,TRUE,TRUE,78,c,F,79,NA
2257,Active,2009-02-04,TRUE,FALSE,80,a,F,80,NA
2258,Active,2013-02-06,TRUE,TRUE,70,c,F,70,NA
2259,Active,2018-01-13,TRUE,TRUE,63,b,M,63,NA
2260,Active,2019-07-20,FALSE,TRUE,53,b,M,72,NA
2261,Active,2008-04-17,FALSE,TRUE,61,c,F,67,NA
2262,Active,2006-03-24,TRUE,FALSE,67,c,M,71,NA
2263,Active,2012-03-31,FALSE,FALSE,72,b,M,75,NA
2264,Active,2017-04-08,TRUE,TRUE,51,b,F,78,NA
2265,Active,2008-06-29,FALSE,FALSE,47,c,F,62,NA
2266,Active,2018-09-25,TRUE,FALSE,42,c,M,76,NA
2267,Active,2016-05-15,FALSE,FALSE,47,b,F,58,NA
2268,Surrender,2005-09-18,TRUE,TRUE,55,c,M,74,2016-01-11
2269,Active,2016-03-31,FALSE,FALSE,63,a,M,69,NA
2270,Surrender,2015-02-23,FALSE,FALSE,62,a,F,66,2016-10-26
2271,Active,2015-09-13,FALSE,TRUE,67,c,M,67,NA
2272,Active,2014-09-26,FALSE,FALSE,70,a,F,70,NA
2273,Active,2015-03-23,TRUE,TRUE,66,b,F,76,NA
2274,Active,2018-03-18,FALSE,TRUE,49,c,M,58,NA
2275,Death,2005-01-01,TRUE,TRUE,55,b,F,66,2005-06-16
2276,Active,2019-11-05,TRUE,FALSE,57,c,F,62,NA
2277,Active,2019-10-03,FALSE,TRUE,62,a,F,64,NA
2278,Active,2012-10-06,TRUE,FALSE,67,a,M,67,NA
2279,Active,2012-06-22,TRUE,TRUE,63,b,F,63,NA
2280,Active,2018-12-21,TRUE,FALSE,75,c,F,75,NA
2281,Active,2013-06-16,TRUE,TRUE,53,c,M,56,NA
2282,Surrender,2005-05-21,TRUE,TRUE,53,c,F,66,2015-10-29
2283,Active,2013-07-18,FALSE,FALSE,59,c,F,67,NA
2284,Active,2011-05-21,FALSE,TRUE,49,b,M,63,NA
2285,Active,2011-07-05,TRUE,FALSE,64,c,M,78,NA
2286,Active,2016-08-10,FALSE,FALSE,58,c,F,63,NA
2287,Active,2010-04-01,FALSE,TRUE,66,b,F,66,NA
2288,Active,2017-03-24,TRUE,TRUE,54,c,M,59,NA
2289,Active,2009-04-14,FALSE,FALSE,58,a,F,77,NA
2290,Surrender,2010-09-08,FALSE,FALSE,63,b,F,68,2015-10-12
2291,Active,2015-09-23,TRUE,FALSE,65,a,M,65,NA
2292,Surrender,2005-02-11,FALSE,TRUE,49,c,F,72,2018-11-22
2293,Active,2016-09-05,TRUE,FALSE,72,c,F,72,NA
2294,Active,2012-09-03,FALSE,TRUE,70,c,M,70,NA
2295,Surrender,2005-02-28,FALSE,TRUE,65,a,F,65,2008-08-12
2296,Active,2015-03-18,FALSE,TRUE,74,c,F,74,NA
2297,Active,2014-11-22,FALSE,TRUE,52,b,M,76,NA
2298,Active,2005-07-23,FALSE,TRUE,62,c,M,70,NA
2299,Surrender,2009-10-01,TRUE,FALSE,56,c,F,63,2016-08-11
2300,Surrender,2006-01-14,TRUE,TRUE,58,b,M,66,2016-08-16
2301,Active,2011-05-29,FALSE,TRUE,55,a,F,65,NA
2302,Surrender,2005-11-13,FALSE,TRUE,47,a,F,60,2016-09-18
2303,Active,2016-01-20,TRUE,TRUE,53,a,M,75,NA
2304,Active,2009-03-04,TRUE,FALSE,68,a,M,68,NA
2305,Surrender,2008-06-29,TRUE,FALSE,55,a,M,66,2019-11-23
2306,Active,2016-01-10,TRUE,TRUE,57,c,F,70,NA
2307,Active,2010-05-29,FALSE,FALSE,65,a,M,71,NA
2308,Death,2008-02-08,TRUE,FALSE,70,c,M,77,2009-02-10
2309,Active,2005-02-08,TRUE,FALSE,56,b,F,67,NA
2310,Active,2014-11-11,FALSE,FALSE,56,b,M,61,NA
2311,Active,2010-07-22,FALSE,FALSE,77,c,M,77,NA
2312,Death,2018-06-28,TRUE,FALSE,53,a,F,67,2020-04-12
2313,Active,2013-03-14,TRUE,FALSE,68,a,F,68,NA
2314,Death,2009-01-02,FALSE,FALSE,75,c,F,75,2018-02-27
2315,Active,2009-08-26,TRUE,TRUE,64,b,F,67,NA
2316,Surrender,2006-03-16,TRUE,FALSE,56,b,M,75,2013-05-06
2317,Active,2017-02-03,TRUE,FALSE,65,b,M,65,NA
2318,Active,2009-10-23,TRUE,FALSE,61,c,F,61,NA
2319,Active,2015-05-17,FALSE,TRUE,64,a,M,65,NA
2320,Death,2010-05-24,TRUE,FALSE,76,a,M,76,2016-01-19
2321,Active,2008-10-29,FALSE,TRUE,71,a,F,71,NA
2322,Active,2011-11-08,FALSE,FALSE,45,b,F,75,NA
2323,Active,2013-01-12,FALSE,TRUE,78,a,F,78,NA
2324,Surrender,2008-09-05,FALSE,FALSE,63,c,M,73,2017-02-23
2325,Active,2011-05-30,TRUE,TRUE,59,b,M,64,NA
2326,Active,2015-05-14,TRUE,FALSE,60,b,F,74,NA
2327,Active,2012-10-24,TRUE,FALSE,76,c,M,76,NA
2328,Active,2017-03-15,TRUE,TRUE,65,a,F,65,NA
2329,Active,2015-03-18,TRUE,FALSE,69,a,F,69,NA
2330,Active,2010-08-14,FALSE,TRUE,53,c,F,70,NA
2331,Active,2018-02-28,TRUE,FALSE,54,b,M,57,NA
2332,Active,2015-10-31,TRUE,FALSE,54,c,M,54,NA
2333,Active,2009-02-28,FALSE,FALSE,51,c,M,78,NA
2334,Surrender,2008-10-08,FALSE,FALSE,48,c,F,68,2019-03-29
2335,Death,2007-09-14,FALSE,FALSE,53,b,M,66,2018-04-08
2336,Active,2017-12-19,TRUE,TRUE,61,c,F,79,NA
2337,Active,2017-10-24,TRUE,FALSE,55,c,F,68,NA
2338,Active,2019-09-09,TRUE,FALSE,60,c,F,60,NA
2339,Active,2005-02-20,TRUE,TRUE,47,c,F,57,NA
2340,Surrender,2005-01-16,FALSE,FALSE,43,c,M,54,2019-01-03
2341,Death,2009-07-28,TRUE,FALSE,76,a,F,76,2016-07-06
2342,Active,2016-01-08,FALSE,TRUE,63,a,F,70,NA
2343,Surrender,2005-11-28,FALSE,FALSE,65,a,F,75,2012-08-08
2344,Active,2005-06-27,TRUE,FALSE,64,c,F,64,NA
2345,Active,2016-10-21,TRUE,TRUE,76,c,F,76,NA
2346,Active,2017-02-13,TRUE,FALSE,60,b,F,60,NA
2347,Active,2010-05-06,TRUE,TRUE,56,b,M,65,NA
2348,Active,2013-10-12,FALSE,TRUE,68,c,M,68,NA
2349,Active,2012-09-21,FALSE,FALSE,68,c,M,68,NA
2350,Death,2012-01-10,FALSE,TRUE,64,c,M,64,2017-12-04
2351,Death,2007-04-21,FALSE,TRUE,80,c,M,80,2015-10-17
2352,Active,2006-04-15,FALSE,FALSE,53,c,M,59,NA
2353,Active,2014-09-03,TRUE,FALSE,70,c,M,70,NA
2354,Death,2008-02-23,FALSE,FALSE,64,a,M,79,2019-03-29
2355,Active,2011-03-05,FALSE,TRUE,62,c,F,79,NA
2356,Active,2018-01-25,FALSE,FALSE,71,b,M,72,NA
2357,Active,2018-06-27,TRUE,FALSE,66,c,F,66,NA
2358,Active,2015-10-01,TRUE,FALSE,47,c,F,63,NA
2359,Active,2015-07-19,TRUE,TRUE,45,a,M,54,NA
2360,Surrender,2012-04-23,TRUE,TRUE,58,c,F,66,2019-05-25
2361,Active,2010-09-13,FALSE,FALSE,49,c,M,66,NA
2362,Active,2008-11-07,FALSE,TRUE,66,c,F,66,NA
2363,Active,2015-07-04,TRUE,TRUE,73,c,M,73,NA
2364,Death,2005-10-12,TRUE,TRUE,57,c,M,66,2015-04-28
2365,Surrender,2011-05-16,FALSE,FALSE,56,a,F,66,2013-01-21
2366,Active,2015-01-20,TRUE,TRUE,70,a,F,77,NA
2367,Active,2014-06-29,FALSE,FALSE,63,c,F,68,NA
2368,Active,2009-10-29,FALSE,TRUE,66,b,M,66,NA
2369,Death,2008-09-21,TRUE,FALSE,56,b,M,71,2017-07-18
2370,Active,2010-01-13,TRUE,FALSE,72,b,F,80,NA
2371,Surrender,2005-12-07,TRUE,TRUE,67,c,F,67,2015-07-10
2372,Active,2012-03-11,TRUE,TRUE,65,c,F,68,NA
2373,Active,2015-11-22,FALSE,TRUE,71,a,M,71,NA
2374,Death,2011-04-11,TRUE,TRUE,66,c,F,77,2017-03-27
2375,Active,2013-06-05,FALSE,TRUE,54,c,F,62,NA
2376,Active,2015-05-17,TRUE,FALSE,72,c,M,72,NA
2377,Active,2005-10-29,TRUE,FALSE,55,a,F,64,NA
2378,Active,2012-12-28,FALSE,TRUE,67,a,F,75,NA
2379,Active,2018-08-02,FALSE,TRUE,49,c,M,66,NA
2380,Active,2019-07-26,TRUE,TRUE,68,c,M,73,NA
2381,Active,2013-05-15,TRUE,TRUE,68,c,M,69,NA
2382,Active,2018-04-01,FALSE,FALSE,80,a,F,80,NA
2383,Active,2019-11-08,TRUE,FALSE,67,c,M,67,NA
2384,Active,2013-02-13,TRUE,TRUE,80,c,F,80,NA
2385,Active,2019-10-18,TRUE,FALSE,63,c,M,64,NA
2386,Active,2016-06-07,TRUE,FALSE,76,c,F,77,NA
2387,Active,2010-09-14,FALSE,TRUE,64,c,F,78,NA
2388,Active,2007-12-27,TRUE,FALSE,66,c,F,66,NA
2389,Active,2016-02-02,TRUE,TRUE,60,a,M,74,NA
2390,Death,2008-06-29,FALSE,TRUE,78,c,M,78,2014-06-19
2391,Active,2010-03-03,TRUE,FALSE,49,a,M,60,NA
2392,Active,2018-06-07,TRUE,TRUE,49,c,M,78,NA
2393,Active,2015-12-17,FALSE,FALSE,80,a,M,80,NA
2394,Active,2011-03-02,TRUE,TRUE,64,c,M,64,NA
2395,Death,2005-12-14,FALSE,TRUE,72,c,M,72,2013-09-09
2396,Active,2019-01-15,TRUE,TRUE,61,c,M,63,NA
2397,Active,2015-04-30,TRUE,FALSE,66,a,F,66,NA
2398,Active,2010-11-26,TRUE,TRUE,53,c,M,68,NA
2399,Death,2009-10-12,TRUE,TRUE,71,b,M,71,2015-05-29
2400,Surrender,2005-09-20,FALSE,TRUE,67,c,M,67,2019-03-08
2401,Active,2008-09-30,FALSE,FALSE,61,c,M,78,NA
2402,Active,2009-04-03,TRUE,FALSE,67,c,M,77,NA
2403,Active,2015-09-18,TRUE,FALSE,51,a,F,63,NA
2404,Active,2005-03-10,FALSE,TRUE,52,b,M,80,NA
2405,Active,2006-12-14,TRUE,FALSE,71,c,F,71,NA
2406,Active,2014-01-21,FALSE,FALSE,47,a,M,64,NA
2407,Active,2015-03-12,TRUE,TRUE,54,a,M,69,NA
2408,Active,2009-09-01,FALSE,TRUE,78,a,M,78,NA
2409,Surrender,2007-01-29,TRUE,FALSE,62,a,F,70,2018-11-04
2410,Active,2012-05-21,TRUE,TRUE,58,c,M,64,NA
2411,Active,2006-02-13,FALSE,FALSE,68,c,F,68,NA
2412,Active,2008-01-04,FALSE,TRUE,59,c,F,70,NA
2413,Active,2016-08-20,FALSE,TRUE,53,c,M,58,NA
2414,Active,2018-12-31,FALSE,TRUE,70,b,F,80,NA
2415,Surrender,2006-09-20,TRUE,FALSE,59,c,F,63,2018-06-26
2416,Active,2017-08-14,FALSE,TRUE,62,b,F,69,NA
2417,Active,2014-09-16,FALSE,TRUE,41,a,M,66,NA
2418,Active,2012-04-16,FALSE,TRUE,75,c,M,75,NA
2419,Active,2009-04-17,TRUE,FALSE,70,c,F,70,NA
2420,Active,2013-09-01,TRUE,FALSE,67,a,F,67,NA
2421,Death,2010-11-02,TRUE,TRUE,66,c,F,69,2013-10-02
2422,Surrender,2006-03-18,FALSE,FALSE,61,a,F,78,2014-11-16
2423,Active,2013-11-01,TRUE,FALSE,79,a,F,79,NA
2424,Active,2013-10-03,TRUE,TRUE,59,c,M,72,NA
2425,Active,2009-12-19,TRUE,FALSE,71,a,F,77,NA
2426,Active,2011-01-19,FALSE,TRUE,53,c,F,64,NA
2427,Active,2017-09-14,TRUE,TRUE,56,c,F,63,NA
2428,Death,2006-01-01,FALSE,TRUE,63,b,F,77,2013-05-07
2429,Active,2012-10-06,TRUE,FALSE,74,b,M,76,NA
2430,Surrender,2007-11-26,FALSE,FALSE,61,a,M,78,2018-07-02
2431,Active,2007-01-06,TRUE,FALSE,51,b,M,67,NA
2432,Active,2013-11-30,TRUE,TRUE,63,a,F,69,NA
2433,Active,2018-07-10,TRUE,FALSE,54,a,F,61,NA
2434,Death,2007-04-15,TRUE,FALSE,74,a,M,74,2007-07-30
2435,Active,2017-09-15,FALSE,TRUE,49,c,F,73,NA
2436,Active,2011-12-24,TRUE,FALSE,61,a,M,69,NA
2437,Active,2017-09-06,TRUE,FALSE,57,b,F,68,NA
2438,Active,2008-04-27,FALSE,FALSE,71,c,F,71,NA
2439,Active,2018-02-27,TRUE,TRUE,79,a,F,79,NA
2440,Surrender,2007-04-03,FALSE,FALSE,70,b,M,70,2019-09-18
2441,Active,2009-12-16,TRUE,FALSE,61,b,M,62,NA
2442,Active,2015-07-11,TRUE,TRUE,56,b,F,67,NA
2443,Active,2016-06-20,FALSE,TRUE,68,b,M,73,NA
2444,Active,2018-01-21,TRUE,TRUE,67,c,F,71,NA
2445,Active,2018-07-21,TRUE,TRUE,64,c,F,73,NA
2446,Active,2006-06-20,TRUE,TRUE,59,b,F,59,NA
2447,Active,2015-05-12,TRUE,TRUE,72,c,F,80,NA
2448,Active,2018-05-27,TRUE,TRUE,70,b,F,70,NA
2449,Active,2013-05-24,TRUE,TRUE,61,c,F,66,NA
2450,Active,2010-09-26,FALSE,TRUE,78,c,F,78,NA
2451,Active,2006-03-19,TRUE,TRUE,61,c,M,61,NA
2452,Death,2013-03-04,TRUE,TRUE,79,a,M,79,2019-10-13
2453,Active,2016-06-02,TRUE,FALSE,70,c,F,70,NA
2454,Active,2007-11-28,FALSE,FALSE,67,c,F,67,NA
2455,Death,2005-11-05,TRUE,TRUE,67,c,F,67,2014-08-04
2456,Active,2019-02-04,TRUE,FALSE,77,c,F,77,NA
2457,Active,2009-01-07,TRUE,TRUE,59,a,M,65,NA
2458,Active,2015-05-08,TRUE,FALSE,62,b,M,70,NA
2459,Active,2009-01-07,TRUE,FALSE,66,a,F,66,NA
2460,Death,2012-03-03,FALSE,FALSE,65,a,M,79,2019-06-28
2461,Active,2016-05-19,FALSE,TRUE,75,a,M,75,NA
2462,Active,2009-11-16,TRUE,TRUE,56,c,M,75,NA
2463,Active,2019-02-03,FALSE,TRUE,69,c,F,69,NA
2464,Active,2016-01-31,TRUE,FALSE,55,c,F,65,NA
2465,Death,2012-08-24,FALSE,FALSE,71,c,M,71,2018-02-13
2466,Active,2013-04-21,FALSE,TRUE,56,c,F,64,NA
2467,Active,2018-01-21,FALSE,FALSE,60,c,M,73,NA
2468,Active,2017-01-27,TRUE,TRUE,52,b,M,60,NA
2469,Active,2012-01-15,FALSE,TRUE,69,a,M,69,NA
2470,Active,2018-10-18,TRUE,TRUE,55,b,M,78,NA
2471,Active,2018-05-25,TRUE,TRUE,61,b,F,69,NA
2472,Active,2016-10-10,FALSE,TRUE,63,a,M,73,NA
2473,Active,2013-01-31,TRUE,TRUE,57,b,F,74,NA
2474,Surrender,2010-12-30,FALSE,FALSE,54,a,F,75,2019-11-21
2475,Active,2013-04-09,TRUE,FALSE,62,c,M,63,NA
2476,Active,2011-07-16,TRUE,TRUE,76,c,M,76,NA
2477,Active,2007-11-30,TRUE,FALSE,61,c,F,63,NA
2478,Active,2016-05-29,TRUE,TRUE,67,a,M,70,NA
2479,Surrender,2006-11-10,TRUE,TRUE,60,a,M,75,2013-02-17
2480,Active,2014-07-21,TRUE,TRUE,72,b,M,72,NA
2481,Active,2015-01-19,TRUE,FALSE,53,b,M,68,NA
2482,Active,2014-07-04,TRUE,FALSE,75,c,M,75,NA
2483,Death,2007-03-26,FALSE,FALSE,73,b,F,73,2011-12-09
2484,Active,2015-07-12,TRUE,FALSE,62,c,F,67,NA
2485,Active,2005-06-29,TRUE,FALSE,78,c,F,78,NA
2486,Active,2016-02-15,FALSE,TRUE,68,b,M,71,NA
2487,Active,2015-04-05,TRUE,FALSE,73,a,F,73,NA
2488,Active,2009-08-05,TRUE,TRUE,52,a,M,61,NA
2489,Active,2015-02-15,TRUE,FALSE,76,a,M,76,NA
2490,Active,2008-12-24,TRUE,FALSE,47,a,F,75,NA
2491,Active,2007-01-13,TRUE,TRUE,62,c,F,71,NA
2492,Active,2015-05-26,TRUE,FALSE,68,a,F,68,NA
2493,Active,2010-03-05,TRUE,TRUE,64,b,M,66,NA
2494,Death,2005-11-17,TRUE,TRUE,72,c,M,72,2006-12-06
2495,Surrender,2008-12-02,TRUE,TRUE,62,b,M,75,2019-06-04
2496,Death,2006-08-08,FALSE,FALSE,58,c,F,76,2015-02-05
2497,Active,2005-04-14,TRUE,TRUE,61,c,F,61,NA
2498,Active,2014-11-15,FALSE,TRUE,51,a,F,68,NA
2499,Active,2009-11-07,FALSE,TRUE,66,a,F,66,NA
2500,Death,2016-05-30,FALSE,FALSE,64,b,F,64,2018-10-04
2501,Death,2006-01-04,TRUE,FALSE,67,a,M,68,2009-10-22
2502,Surrender,2009-02-02,FALSE,TRUE,76,a,F,76,2017-12-07
2503,Death,2008-11-19,TRUE,TRUE,55,c,F,80,2018-12-28
2504,Active,2014-08-12,FALSE,TRUE,61,c,F,70,NA
2505,Surrender,2008-03-16,FALSE,TRUE,61,c,M,67,2012-12-25
2506,Active,2012-03-18,TRUE,TRUE,55,b,M,78,NA
2507,Active,2009-11-11,FALSE,TRUE,54,a,M,63,NA
2508,Surrender,2007-12-24,FALSE,TRUE,65,c,M,69,2018-01-07
2509,Death,2005-11-06,TRUE,FALSE,73,c,M,73,2015-03-31
2510,Active,2011-03-05,TRUE,FALSE,50,b,M,62,NA
2511,Active,2016-05-22,TRUE,TRUE,64,a,M,78,NA
2512,Death,2014-09-08,TRUE,FALSE,78,c,M,78,2015-08-18
2513,Active,2016-10-18,TRUE,TRUE,52,c,F,52,NA
2514,Active,2015-12-03,FALSE,FALSE,71,a,F,71,NA
2515,Active,2008-04-21,TRUE,FALSE,66,c,F,66,NA
2516,Active,2009-08-29,TRUE,TRUE,48,b,F,54,NA
2517,Active,2012-10-26,TRUE,FALSE,69,a,M,69,NA
2518,Active,2009-02-11,FALSE,TRUE,67,b,M,67,NA
2519,Active,2011-11-22,TRUE,TRUE,60,b,M,66,NA
2520,Active,2014-12-21,FALSE,FALSE,68,b,F,68,NA
2521,Surrender,2007-04-12,TRUE,FALSE,67,b,M,67,2011-08-22
2522,Surrender,2009-01-23,TRUE,TRUE,59,c,M,62,2016-02-12
2523,Surrender,2007-07-17,FALSE,FALSE,62,c,F,62,2019-04-28
2524,Active,2016-10-28,FALSE,FALSE,75,c,F,75,NA
2525,Active,2013-12-21,TRUE,FALSE,72,a,M,72,NA
2526,Active,2019-06-27,TRUE,TRUE,63,b,F,79,NA
2527,Active,2013-04-03,TRUE,TRUE,74,b,F,74,NA
2528,Active,2017-06-06,TRUE,FALSE,64,a,M,79,NA
2529,Active,2011-02-15,TRUE,TRUE,67,b,M,69,NA
2530,Active,2019-03-10,TRUE,TRUE,78,c,M,78,NA
2531,Surrender,2006-07-20,FALSE,FALSE,65,c,M,68,2019-01-09
2532,Active,2010-05-11,TRUE,TRUE,48,c,M,74,NA
2533,Active,2009-11-23,TRUE,FALSE,45,b,F,69,NA
2534,Surrender,2011-01-13,TRUE,TRUE,65,c,F,75,2013-06-17
2535,Active,2005-05-16,TRUE,FALSE,61,a,M,61,NA
2536,Active,2017-09-12,FALSE,TRUE,62,a,F,62,NA
2537,Active,2011-07-13,FALSE,TRUE,67,b,F,79,NA
2538,Surrender,2007-02-28,TRUE,TRUE,61,c,F,77,2016-05-27
2539,Surrender,2005-07-15,TRUE,TRUE,71,c,F,71,2016-08-25
2540,Active,2005-07-23,TRUE,FALSE,51,c,M,60,NA
2541,Surrender,2006-02-21,TRUE,TRUE,63,c,F,70,2017-01-30
2542,Active,2016-12-24,TRUE,FALSE,68,a,F,68,NA
2543,Death,2008-11-14,FALSE,TRUE,55,a,M,62,2018-04-04
2544,Death,2007-12-20,FALSE,FALSE,66,c,M,66,2016-01-30
2545,Active,2009-12-25,TRUE,TRUE,59,a,F,59,NA
2546,Surrender,2005-11-30,TRUE,TRUE,59,c,F,69,2018-02-02
2547,Death,2013-01-23,TRUE,FALSE,60,b,F,68,2014-10-26
2548,Active,2019-07-20,TRUE,TRUE,57,c,M,65,NA
2549,Active,2012-06-03,FALSE,FALSE,66,b,M,80,NA
2550,Active,2016-08-09,TRUE,TRUE,63,c,F,74,NA
2551,Active,2010-07-26,FALSE,FALSE,72,c,F,72,NA
2552,Active,2016-09-15,TRUE,FALSE,75,a,M,75,NA
2553,Active,2011-09-18,FALSE,TRUE,73,c,F,73,NA
2554,Surrender,2012-01-12,FALSE,TRUE,74,c,M,74,2017-04-03
2555,Active,2006-12-19,TRUE,FALSE,64,b,M,64,NA
2556,Active,2010-04-02,TRUE,FALSE,72,c,M,72,NA
2557,Active,2012-11-14,TRUE,TRUE,76,a,M,76,NA
2558,Active,2016-06-16,TRUE,FALSE,59,b,M,59,NA
2559,Death,2011-09-27,FALSE,TRUE,80,c,M,80,2018-03-27
2560,Active,2015-02-26,TRUE,FALSE,63,c,F,74,NA
2561,Active,2014-01-24,TRUE,TRUE,50,a,F,75,NA
2562,Death,2005-04-18,TRUE,FALSE,78,a,F,78,2010-07-25
2563,Active,2012-11-25,TRUE,FALSE,67,c,F,67,NA
2564,Active,2012-01-14,TRUE,FALSE,69,b,M,69,NA
2565,Active,2011-08-07,TRUE,TRUE,51,c,M,79,NA
2566,Surrender,2006-05-03,FALSE,TRUE,76,a,M,76,2015-07-11
2567,Active,2018-09-17,TRUE,TRUE,65,c,M,68,NA
2568,Active,2014-02-13,FALSE,TRUE,62,c,F,73,NA
2569,Active,2017-08-17,FALSE,TRUE,62,c,M,63,NA
2570,Death,2006-05-29,TRUE,TRUE,73,c,M,73,2013-12-26
2571,Active,2011-11-24,TRUE,TRUE,55,b,F,80,NA
2572,Active,2011-02-10,FALSE,FALSE,67,a,M,67,NA
2573,Active,2013-07-13,TRUE,TRUE,58,c,F,65,NA
2574,Active,2012-11-05,FALSE,FALSE,50,a,M,52,NA
2575,Active,2017-11-02,TRUE,FALSE,44,b,M,54,NA
2576,Active,2018-12-26,TRUE,FALSE,58,b,M,58,NA
2577,Active,2018-08-20,FALSE,TRUE,67,c,M,68,NA
2578,Active,2017-07-20,TRUE,TRUE,61,c,F,77,NA
2579,Active,2013-03-10,TRUE,FALSE,46,c,M,74,NA
2580,Surrender,2007-06-18,TRUE,TRUE,63,c,M,63,2018-05-18
2581,Surrender,2007-09-12,FALSE,TRUE,62,c,M,73,2018-07-28
2582,Active,2017-01-02,FALSE,TRUE,68,c,F,73,NA
2583,Active,2019-10-01,FALSE,TRUE,58,a,M,58,NA
2584,Active,2016-05-17,TRUE,TRUE,63,c,M,63,NA
2585,Active,2011-01-01,TRUE,FALSE,65,c,M,74,NA
