policy_id,age_at_entry,sex,policy_term,policy_count,sum_assured,duration_mth
2896,26,F,20,60,743000,1
2897,54,M,20,49,801000,1
2898,23,F,10,6,793000,108
2899,44,F,15,100,934000,84
2900,45,F,10,45,496000,34
2901,35,F,10,100,510000,-11
2902,58,M,15,9,912000,148
2903,40,F,20,83,906000,175
2904,49,M,15,60,900000,0
2905,43,F,20,73,890000,214
2906,22,F,15,91,903000,110
2907,39,F,20,60,200000,185
2908,55,F,10,9,962000,111
2909,50,M,15,98,581000,10
2910,33,F,15,79,150000,53
2911,26,F,15,74,565000,73
2912,38,F,20,8,23000,30
2913,37,F,10,26,224000,12
2914,48,M,10,4,371000,98
2915,55,F,10,66,355000,-32
2916,43,F,10,51,43000,13
2917,30,M,10,15,886000,66
2918,54,F,20,55,501000,223
2919,23,F,20,43,956000,26
2920,27,M,10,85,243000,2
2921,25,F,20,6,366000,-11
2922,29,M,15,45,106000,91
2923,53,M,20,73,368000,29
2924,25,M,10,62,246000,55
2925,31,F,20,29,127000,3
2926,30,M,15,11,945000,-23
2927,38,F,10,41,248000,6
2928,40,M,10,11,533000,-10
2929,48,M,20,97,46000,143
2930,24,F,10,59,696000,15
2931,23,M,15,58,137000,108
2932,55,F,10,12,277000,32
2933,52,M,10,90,533000,0
2934,52,F,10,85,253000,31
2935,44,F,20,91,595000,89
2936,50,M,15,1,705000,134
2937,43,F,15,7,206000,-3
2938,58,F,15,57,94000,86
2939,42,M,10,98,234000,-34
2940,42,F,20,65,478000,178
2941,34,M,10,1,31000,10
2942,47,F,10,23,1000000,99
2943,29,M,15,78,509000,115
2944,31,M,10,41,121000,80
2945,34,F,20,19,789000,-30
2946,56,M,10,51,32000,110
2947,21,F,10,51,437000,69
2948,53,M,20,74,971000,-13
2949,42,M,20,68,251000,179
2950,45,F,10,52,123000,-18
2951,38,M,10,89,663000,53
2952,27,F,15,52,677000,-2
2953,20,M,10,21,402000,97
2954,43,M,10,18,658000,77
2955,27,F,15,17,680000,125
2956,34,M,15,100,327000,27
2957,57,F,20,74,133000,56
2958,28,F,10,76,900000,57
2959,47,F,15,45,307000,0
2960,39,F,15,63,622000,56
2961,29,F,15,11,895000,149
2962,45,F,15,26,161000,-32
2963,59,M,20,27,734000,235
2964,55,M,10,5,560000,-16
2965,53,M,15,8,938000,173
2966,35,F,10,64,636000,70
2967,48,M,10,6,653000,88
2968,27,M,20,99,431000,83
2969,57,M,10,66,239000,105
2970,32,M,20,87,501000,229
2971,24,M,20,34,405000,71
2972,42,F,15,74,244000,40
2973,31,M,10,8,640000,-35
2974,45,F,10,8,539000,-23
2975,36,M,10,81,534000,51
2976,33,F,15,55,207000,26
2977,21,F,10,43,296000,-22
2978,53,F,10,87,842000,75
2979,43,M,20,98,314000,138
2980,36,M,20,33,188000,11
2981,53,F,15,77,758000,20
2982,42,M,15,25,342000,43
2983,43,M,15,80,465000,57
2984,52,F,15,72,803000,167
2985,39,F,15,24,326000,105
2986,55,M,20,97,294000,144
2987,58,M,15,17,898000,92
2988,38,M,10,11,698000,71
2989,53,F,20,3,749000,132
2990,21,F,20,71,661000,239
2991,44,M,15,64,393000,-20
2992,50,M,15,35,980000,-5
2993,54,M,20,7,201000,80
2994,26,M,15,92,21000,87
2995,57,F,10,21,244000,-27
2996,43,F,20,63,678000,153
2997,41,M,10,84,761000,85
2998,55,F,15,25,76000,72
2999,45,F,15,14,778000,55
3000,44,F,15,23,474000,176
3001,53,F,10,51,345000,114
3002,54,F,10,73,146000,-24
3003,40,F,20,58,397000,44
3004,36,M,15,3,47000,106
3005,35,F,20,91,850000,222
3006,24,F,20,23,41000,106
3007,28,F,10,22,770000,42
3008,37,M,10,20,583000,-5
3009,34,F,10,100,876000,54
3010,53,M,15,9,851000,13
3011,30,M,15,41,168000,130
3012,30,F,15,69,390000,69
3013,43,M,15,14,376000,169
3014,58,F,15,43,672000,56
3015,31,M,15,24,475000,10
3016,25,F,10,82,859000,111
3017,31,M,15,84,522000,-29
3018,47,F,20,86,765000,70
3019,46,M,15,43,150000,-5
3020,51,M,15,6,322000,108
3021,30,F,10,36,244000,72
3022,29,M,20,89,636000,79
3023,40,M,15,50,589000,48
3024,49,M,10,60,935000,23
3025,38,F,15,22,873000,155
3026,56,F,15,23,161000,150
3027,27,M,15,74,521000,48
3028,33,M,15,40,489000,122
3029,27,M,10,17,913000,17
3030,30,M,20,44,276000,11
3031,28,M,10,50,238000,106
3032,32,M,15,53,233000,147
3033,47,F,15,8,801000,62
3034,40,M,15,45,696000,84
3035,38,F,15,74,45000,12
3036,55,M,20,89,141000,81
3037,26,F,20,16,74000,213
3038,33,F,20,65,902000,21
3039,45,M,20,60,738000,144
3040,58,F,10,58,492000,107
3041,37,F,15,40,593000,15
3042,51,M,20,95,605000,182
3043,22,M,20,34,595000,145
3044,42,M,10,85,112000,-14
3045,58,M,10,27,27000,83
3046,47,M,15,10,851000,62
3047,50,M,15,69,915000,-35
3048,58,M,10,51,956000,119
3049,34,F,15,86,410000,61
3050,25,M,10,81,501000,34
3051,47,M,10,92,171000,21
3052,39,F,15,47,785000,129
3053,24,M,15,58,949000,14
3054,32,M,20,59,144000,238
3055,58,F,15,43,313000,53
3056,57,F,15,40,346000,84
3057,24,F,10,97,435000,90
3058,40,M,10,51,688000,90
3059,36,F,10,16,605000,23
3060,33,F,15,36,658000,105
3061,57,F,20,24,268000,125
3062,24,F,10,90,401000,87
3063,59,F,20,31,137000,-1
3064,55,F,15,55,564000,58
3065,51,M,10,5,590000,117
3066,25,F,15,55,904000,40
3067,43,F,15,31,85000,-15
3068,40,F,10,66,380000,39
3069,44,M,10,8,669000,74
3070,52,F,10,67,48000,53
3071,21,F,20,96,343000,190
3072,46,F,10,100,321000,62
3073,38,F,15,65,515000,-32
3074,53,M,10,13,622000,24
3075,45,F,10,55,137000,91
3076,43,M,10,2,953000,119
3077,24,M,20,98,398000,130
3078,49,M,20,59,17000,185
3079,20,F,20,87,525000,49
3080,43,F,15,73,689000,57
3081,32,M,20,68,761000,-23
3082,38,F,15,66,109000,13
3083,58,M,10,72,498000,90
3084,51,M,15,2,26000,178
3085,50,F,20,61,706000,-25
3086,32,F,20,64,493000,-32
3087,54,M,15,64,729000,125
3088,27,M,15,7,97000,152
3089,52,F,10,17,939000,31
3090,24,F,10,48,48000,45
3091,26,F,10,19,352000,-28
3092,23,F,20,71,750000,172
3093,32,M,15,35,440000,46
3094,48,M,10,43,476000,115
3095,27,F,10,40,946000,-2
3096,30,M,15,72,84000,115
3097,46,F,10,43,683000,7
3098,56,F,20,15,602000,20
3099,50,F,20,28,267000,221
3100,26,F,10,49,996000,-2
3101,43,M,20,25,371000,190
3102,40,M,20,59,946000,139
3103,48,M,20,90,541000,32
3104,52,F,15,100,280000,111
3105,43,M,15,0,633000,33
3106,48,F,15,45,912000,27
3107,40,F,15,61,312000,31
3108,20,F,15,7,897000,83
3109,49,F,20,46,372000,54
3110,50,F,20,80,417000,110
3111,50,F,20,7,279000,112
3112,58,M,20,2,950000,-22
3113,55,F,15,92,35000,-1
3114,29,M,20,14,961000,186
3115,25,F,20,62,383000,144
3116,53,M,20,47,775000,229
3117,21,M,15,90,590000,-17
3118,42,M,10,65,598000,8
3119,28,M,10,38,102000,72
3120,29,F,15,84,744000,70
3121,45,F,10,94,463000,25
3122,59,F,20,32,208000,120
3123,30,M,20,76,420000,50
3124,56,F,15,14,85000,47
3125,33,F,15,82,208000,123
3126,51,M,15,30,617000,75
3127,34,F,15,98,231000,165
3128,20,F,20,67,116000,-10
3129,20,F,10,52,399000,56
3130,46,M,10,69,491000,37
3131,55,F,15,92,978000,24
3132,37,F,10,23,478000,55
3133,51,F,10,3,335000,116
3134,30,F,10,85,70000,115
3135,25,M,20,3,428000,51
3136,54,F,10,56,297000,109
3137,47,F,10,9,849000,-17
3138,26,M,15,84,39000,29
3139,33,F,10,90,802000,90
3140,24,F,15,32,49000,137
3141,29,F,10,43,578000,33
3142,44,F,10,77,537000,117
3143,55,M,20,83,615000,140
3144,45,F,10,94,682000,72
3145,29,M,10,25,621000,0
3146,51,F,20,63,881000,5
3147,24,F,15,17,734000,-27
3148,31,M,15,77,783000,106
3149,24,F,10,79,611000,41
3150,46,F,15,19,399000,161
3151,32,M,20,72,213000,-26
3152,49,F,20,50,964000,126
3153,23,M,10,1,719000,-2
3154,58,F,10,6,549000,24
3155,27,M,10,35,41000,52
3156,59,M,10,98,778000,56
3157,43,M,15,87,287000,85
3158,50,M,20,12,395000,81
3159,58,M,15,23,904000,134
3160,31,F,20,51,922000,93
3161,24,F,10,7,853000,79
3162,37,M,15,61,856000,145
3163,27,M,20,75,902000,35
3164,30,M,15,49,970000,162
3165,34,F,15,23,520000,52
3166,35,M,15,3,29000,110
3167,24,F,10,44,978000,19
3168,26,F,20,14,410000,-14
3169,57,F,20,1,874000,230
3170,48,M,15,48,118000,38
3171,31,M,20,63,183000,85
3172,26,F,10,39,396000,115
3173,25,F,10,54,212000,38
3174,51,F,10,59,723000,103
3175,53,M,10,40,870000,28
3176,36,F,15,79,64000,61
3177,33,M,20,26,114000,67
3178,37,M,10,42,132000,29
3179,29,M,10,44,762000,57
3180,58,F,20,77,656000,168
3181,20,F,15,90,772000,40
3182,48,M,10,25,828000,78
3183,34,F,20,51,138000,115
3184,21,F,10,59,645000,67
3185,50,F,10,64,48000,28
3186,53,M,10,67,233000,-11
3187,59,F,10,53,623000,68
3188,43,M,20,57,940000,171
3189,47,M,10,65,389000,47
3190,51,F,20,97,752000,84
3191,54,M,15,63,135000,-15
3192,40,F,15,86,544000,42
3193,35,F,15,22,572000,112
3194,42,F,10,67,663000,41
3195,25,F,15,83,116000,94
3196,50,F,10,67,183000,45
3197,20,M,20,72,178000,240
3198,44,F,10,43,980000,76
3199,41,F,20,51,94000,151
3200,25,M,15,66,835000,-10
3201,38,M,10,36,249000,84
3202,51,M,20,88,450000,154
3203,57,M,15,97,358000,26
3204,33,F,20,33,250000,100
3205,55,M,10,88,578000,-27
3206,28,M,20,68,936000,109
3207,29,F,20,72,753000,128
3208,42,M,20,71,876000,119
3209,36,F,10,54,930000,-19
3210,32,F,15,6,240000,68
3211,52,M,10,53,267000,64
3212,52,M,15,29,207000,-16
3213,49,M,10,3,139000,59
3214,51,M,10,60,921000,112
3215,59,M,10,57,179000,101
3216,58,F,10,14,469000,93
3217,46,F,20,99,261000,-31
3218,23,M,20,84,649000,86
3219,35,M,10,24,839000,8
3220,48,M,20,72,730000,2
3221,42,F,10,39,103000,30
3222,32,M,10,75,690000,20
3223,48,F,10,65,250000,47
3224,55,M,15,69,160000,151
3225,57,M,10,74,301000,39
3226,21,M,20,23,90000,198
3227,30,F,20,83,788000,74
3228,34,M,15,55,147000,2
3229,38,F,15,9,932000,138
3230,36,M,20,88,136000,234
3231,33,M,15,22,491000,104
3232,48,M,15,50,96000,-27
3233,24,M,15,68,310000,-9
3234,26,F,20,56,899000,25
3235,28,M,10,79,273000,4
3236,50,F,20,13,985000,78
3237,33,F,15,15,953000,-19
3238,23,F,10,45,548000,117
3239,29,F,20,13,105000,-16
3240,41,F,15,17,478000,125
3241,44,M,10,31,778000,44
3242,54,F,10,76,258000,112
3243,59,M,20,61,579000,-9
3244,43,M,10,39,898000,45
3245,36,M,15,80,843000,35
3246,46,F,10,82,414000,57
3247,50,M,10,61,105000,-16
3248,49,M,20,97,844000,143
3249,32,M,20,88,901000,168
3250,32,F,15,33,693000,17
3251,46,M,20,57,109000,180
3252,36,M,20,24,905000,-26
3253,59,F,10,33,146000,-18
3254,43,F,10,69,327000,40
3255,53,M,20,43,746000,-12
3256,34,M,20,56,185000,1
3257,43,F,15,81,160000,115
3258,32,M,15,80,385000,158
3259,58,F,10,60,248000,10
3260,59,M,20,87,948000,152
3261,23,M,15,63,756000,-22
3262,20,F,15,6,394000,-5
3263,33,F,20,18,947000,52
3264,31,F,10,37,226000,43
3265,26,M,10,51,792000,-26
3266,26,M,10,93,354000,26
3267,43,M,15,56,791000,126
3268,36,F,20,13,91000,120
3269,49,M,20,90,939000,54
3270,55,M,15,15,706000,153
3271,54,F,15,51,883000,129
3272,45,F,20,35,485000,62
3273,24,F,15,69,446000,56
3274,57,F,10,38,146000,20
3275,22,M,15,56,450000,104
3276,23,M,15,53,806000,74
3277,23,F,10,70,808000,59
3278,59,M,10,67,206000,48
3279,45,M,10,92,449000,6
3280,53,M,20,74,579000,132
3281,34,M,15,90,315000,91
3282,55,F,10,77,894000,74
3283,43,M,15,19,400000,95
3284,38,F,10,35,672000,19
3285,54,M,15,66,900000,100
3286,24,F,10,56,763000,-3
3287,50,F,15,64,509000,6
3288,48,F,15,17,519000,-26
3289,29,F,10,53,383000,14
3290,23,M,15,99,248000,8
3291,30,F,10,30,391000,52
3292,59,F,15,4,433000,148
3293,29,F,15,75,719000,70
3294,25,M,20,7,461000,4
3295,58,M,10,76,333000,-29
3296,39,F,10,53,516000,-19
3297,21,F,10,78,766000,36
3298,38,M,10,21,71000,69
3299,50,M,20,5,978000,1
3300,25,F,10,58,510000,12
3301,42,M,10,96,609000,115
3302,25,F,10,12,330000,50
3303,35,F,15,31,724000,-11
3304,37,F,15,45,915000,167
3305,29,F,10,23,268000,80
3306,33,F,20,12,925000,48
3307,40,F,10,77,212000,49
3308,41,M,15,23,421000,-13
3309,26,M,10,23,537000,103
3310,42,M,20,79,924000,146
3311,56,M,20,40,856000,110
3312,49,M,10,93,697000,-17
3313,55,F,20,56,579000,93
3314,44,M,20,50,939000,-30
3315,53,F,10,60,368000,-4
3316,38,F,15,88,667000,-19
3317,58,M,15,58,534000,-18
3318,42,M,20,51,773000,206
3319,47,F,10,3,937000,-16
3320,47,F,15,22,984000,105
3321,38,F,10,10,234000,68
3322,30,F,15,46,123000,129
3323,37,F,10,89,271000,20
3324,49,F,10,18,748000,99
3325,35,M,15,48,933000,75
3326,47,M,10,8,781000,76
3327,50,M,10,71,510000,-30
3328,46,F,15,44,137000,110
3329,47,M,10,95,435000,74
3330,30,M,20,21,419000,177
3331,25,F,10,13,19000,88
3332,32,F,15,7,480000,19
3333,36,M,20,98,978000,80
3334,46,F,20,3,326000,-33
3335,29,F,15,90,869000,-23
3336,22,F,10,32,924000,23
3337,43,M,15,52,689000,54
3338,33,F,10,29,412000,68
3339,57,F,20,34,331000,2
3340,35,M,15,86,472000,-2
3341,49,F,10,27,193000,116
3342,25,F,10,44,833000,-4
3343,34,M,20,80,373000,113
3344,45,M,20,8,724000,23
3345,52,M,20,38,949000,93
3346,59,F,20,47,455000,42
3347,20,M,15,98,190000,154
3348,56,F,10,64,171000,80
3349,33,M,10,55,297000,-28
3350,22,M,10,37,229000,60
3351,39,M,10,88,940000,-1
3352,41,F,15,30,248000,25
3353,48,M,10,61,15000,73
3354,33,M,20,12,901000,81
3355,39,M,20,82,125000,25
3356,59,M,20,65,202000,27
3357,32,F,15,45,643000,-8
3358,45,M,10,41,431000,55
3359,48,F,15,99,80000,126
3360,52,F,15,29,655000,-15
3361,57,F,10,99,554000,74
3362,21,M,15,25,967000,129
3363,34,M,10,60,730000,79
3364,42,M,15,3,110000,148
3365,37,M,20,25,843000,237
3366,29,M,15,47,584000,-3
3367,45,F,20,49,247000,119
3368,35,M,20,69,62000,121
3369,30,M,20,11,963000,130
3370,39,F,20,75,280000,118
3371,26,M,20,29,412000,83
3372,46,F,15,82,495000,134
3373,44,F,20,71,157000,39
3374,35,F,15,39,527000,-24
3375,34,M,10,6,983000,74
3376,53,F,10,72,173000,71
3377,59,F,20,60,747000,194
3378,34,M,10,58,491000,-7
3379,52,F,20,21,430000,145
3380,29,M,15,5,753000,73
3381,26,F,10,55,436000,5
3382,39,F,15,25,695000,81
3383,41,F,10,82,701000,56
3384,55,F,10,75,234000,91
3385,39,M,10,25,251000,97
3386,58,M,10,80,569000,-10
3387,55,M,10,37,831000,86
3388,24,M,10,53,456000,46
3389,34,M,20,62,563000,57
3390,26,F,15,20,877000,-11
3391,49,M,10,77,646000,3
3392,23,M,10,39,558000,53
3393,25,M,10,10,748000,30
3394,25,F,20,71,877000,240
3395,57,M,10,90,189000,-15
3396,55,F,10,10,33000,49
3397,42,M,20,72,728000,38
3398,48,M,20,43,766000,183
3399,30,M,15,97,746000,127
3400,51,M,15,13,171000,68
3401,50,M,20,31,807000,25
3402,50,F,15,23,319000,93
3403,39,F,10,25,29000,75
3404,33,F,20,76,450000,195
3405,47,F,10,54,878000,109
3406,36,F,10,31,814000,8
3407,42,M,15,71,39000,-9
3408,33,M,10,98,138000,72
3409,42,M,15,16,251000,-18
3410,40,F,10,52,117000,115
3411,50,F,15,54,267000,-4
3412,23,M,15,62,162000,105
3413,21,M,15,3,21000,19
3414,40,M,15,40,174000,130
3415,50,F,20,13,597000,163
3416,37,M,20,23,415000,149
3417,43,M,20,78,238000,-29
3418,42,F,15,42,936000,51
3419,34,M,15,46,594000,154
3420,56,F,20,63,178000,109
3421,33,M,15,0,897000,7
3422,57,M,15,35,566000,72
3423,33,F,20,53,567000,138
3424,36,F,20,91,128000,42
3425,39,F,20,77,209000,201
3426,23,F,15,7,198000,144
3427,26,F,15,3,689000,57
3428,58,F,20,42,74000,29
3429,42,F,15,19,759000,43
3430,26,F,10,14,16000,58
3431,55,M,20,35,636000,156
3432,56,M,20,15,741000,25
3433,44,F,15,75,629000,-21
3434,24,M,20,13,306000,117
3435,54,M,10,26,257000,-26
3436,37,M,10,57,689000,77
3437,54,F,10,47,572000,83
3438,31,F,15,54,285000,92
3439,41,F,20,80,937000,25
3440,30,M,15,55,646000,173
3441,49,M,20,12,68000,200
3442,40,M,20,66,380000,194
3443,27,M,15,40,710000,25
3444,40,F,15,47,865000,177
3445,33,M,10,98,743000,67
3446,51,M,20,8,976000,-3
3447,47,F,10,20,990000,99
3448,41,M,20,49,637000,80
3449,44,F,10,16,238000,-36
3450,58,M,20,86,968000,209
3451,43,M,20,66,548000,163
3452,46,M,15,87,601000,107
3453,35,F,20,78,912000,62
3454,41,M,15,16,811000,85
3455,21,F,20,17,581000,57
3456,53,M,10,91,952000,119
3457,51,F,15,46,312000,158
3458,58,F,20,25,959000,56
3459,49,F,10,61,575000,29
3460,27,M,15,100,537000,117
3461,44,M,20,18,204000,-7
3462,57,F,15,3,975000,1
3463,23,F,10,18,838000,-9
3464,55,F,15,63,255000,69
3465,29,M,15,70,738000,76
3466,43,M,15,67,818000,57
3467,58,M,15,56,106000,75
3468,41,F,10,47,776000,53
3469,34,M,10,49,807000,-9
3470,38,M,15,46,125000,141
3471,41,M,10,93,255000,111
3472,49,F,15,64,662000,3
3473,34,F,10,43,874000,89
3474,43,M,20,9,178000,136
3475,44,F,15,65,679000,10
3476,42,M,15,58,434000,31
3477,40,F,20,14,286000,172
3478,55,F,20,9,731000,84
3479,23,M,20,78,818000,-27
3480,55,F,20,80,493000,83
3481,45,F,20,62,791000,67
3482,59,M,10,10,270000,98
3483,40,M,20,45,500000,18
3484,36,F,20,56,569000,52
3485,45,M,10,43,457000,0
3486,48,F,15,90,343000,91
3487,37,M,15,20,619000,159
3488,23,F,20,69,487000,224
3489,40,M,10,77,129000,26
3490,59,M,15,85,18000,98
3491,57,M,20,51,743000,121
3492,40,F,20,31,934000,32
3493,40,F,20,20,518000,80
3494,34,F,15,70,581000,37
3495,32,F,20,76,329000,42
3496,47,F,20,100,406000,-18
3497,55,M,20,74,579000,199
3498,37,F,20,39,937000,-28
3499,46,F,20,8,160000,104
3500,42,M,10,75,847000,-27
3501,38,M,20,20,295000,-13
3502,40,M,20,54,102000,236
3503,30,M,20,89,372000,8
3504,49,M,20,2,811000,202
3505,50,F,10,82,512000,-17
3506,37,M,10,5,900000,56
3507,32,M,20,54,580000,146
3508,22,M,20,86,518000,198
3509,26,M,15,3,284000,29
3510,56,F,20,40,972000,172
3511,26,M,15,77,952000,51
3512,54,M,10,80,267000,47
3513,26,M,20,21,887000,135
3514,35,M,15,71,545000,38
3515,35,M,20,30,685000,179
3516,46,F,15,53,298000,47
3517,44,M,10,98,655000,5
3518,47,F,20,68,36000,209
3519,45,M,15,30,818000,167
3520,46,F,15,61,817000,-28
3521,53,F,15,84,22000,125
3522,49,F,15,68,379000,130
3523,31,F,10,99,899000,-19
3524,25,M,20,58,772000,53
3525,44,F,15,25,305000,178
3526,31,M,10,87,819000,75
3527,54,F,15,21,140000,87
3528,44,F,15,12,123000,96
3529,29,M,10,50,239000,-30
3530,53,F,15,92,390000,50
3531,28,F,20,47,813000,172
3532,48,F,20,58,71000,3
3533,45,M,10,85,842000,-24
3534,27,M,15,40,214000,-9
3535,49,F,20,39,855000,56
3536,29,F,15,38,880000,85
3537,20,M,15,57,862000,42
3538,46,F,10,51,226000,-25
3539,22,M,15,81,543000,30
3540,53,F,10,89,630000,-13
3541,21,F,10,83,319000,-9
3542,42,F,20,64,729000,134
3543,26,M,10,65,551000,105
3544,37,M,10,67,368000,-28
3545,44,F,20,7,145000,231
3546,26,F,15,9,833000,146
3547,25,F,10,16,80000,3
3548,24,F,10,7,125000,112
3549,40,M,10,99,674000,-7
3550,32,F,15,44,512000,74
3551,46,F,20,50,685000,221
3552,48,M,15,46,510000,103
3553,48,M,15,13,899000,71
3554,26,M,10,88,770000,15
3555,49,F,20,44,717000,40
3556,37,M,10,59,748000,16
3557,59,F,10,22,709000,-23
3558,58,F,10,11,958000,27
3559,49,M,10,53,157000,52
3560,52,F,15,51,96000,24
3561,59,M,15,94,805000,32
3562,55,M,10,49,13000,88
3563,57,M,20,5,89000,65
3564,43,F,15,35,168000,43
3565,50,F,20,24,249000,236
3566,50,F,20,95,264000,40
3567,36,F,20,4,290000,-20
3568,40,F,10,48,805000,92
3569,53,M,20,90,490000,216
3570,35,M,20,50,298000,130
3571,53,F,10,43,209000,76
3572,50,M,15,69,197000,154
3573,35,F,15,78,430000,40
3574,42,F,10,11,349000,86
3575,41,M,10,89,575000,-13
3576,33,F,15,45,352000,145
3577,23,M,20,0,188000,188
3578,45,F,20,85,484000,67
3579,50,F,10,14,59000,55
3580,58,M,15,47,577000,152
3581,54,F,10,26,415000,1
3582,22,F,10,13,887000,112
3583,27,M,20,64,360000,13
3584,35,F,20,42,952000,72
3585,45,M,15,47,71000,62
3586,44,F,20,43,935000,139
3587,49,M,10,62,368000,118
3588,56,M,10,91,521000,50
3589,47,M,10,16,597000,103
3590,35,F,15,51,204000,-12
3591,58,F,10,45,949000,116
3592,27,M,15,7,108000,1
3593,31,M,15,96,259000,40
3594,26,M,20,44,587000,128
3595,39,M,20,96,166000,15
3596,38,F,10,67,461000,-21
3597,53,M,10,19,955000,56
3598,33,F,15,17,882000,175
3599,28,M,20,42,408000,71
3600,22,F,15,80,187000,52
3601,32,M,20,25,561000,4
3602,30,F,20,19,76000,46
3603,57,F,15,25,512000,-2
3604,58,M,20,41,120000,35
3605,38,F,15,65,184000,89
3606,36,M,10,66,920000,36
3607,49,F,10,67,835000,30
3608,36,M,20,53,534000,220
3609,46,M,10,7,904000,-18
3610,29,M,15,28,725000,132
3611,51,F,20,59,592000,187
3612,35,F,20,15,728000,107
3613,42,F,20,8,844000,200
3614,42,F,20,19,561000,102
3615,59,M,20,82,49000,-23
3616,27,F,20,15,164000,193
3617,57,F,15,64,214000,98
3618,43,F,10,28,494000,-34
3619,24,M,20,29,974000,76
3620,53,M,15,33,237000,100
3621,20,F,15,36,93000,141
3622,37,F,15,67,148000,158
3623,36,M,10,64,787000,-11
3624,27,F,10,13,206000,77
3625,55,F,15,17,417000,59
3626,33,F,15,13,295000,118
3627,27,M,15,68,804000,74
3628,58,F,10,46,638000,74
3629,41,M,10,3,815000,105
3630,43,M,15,65,762000,101
3631,36,M,15,78,59000,24
3632,53,F,15,48,20000,63
3633,31,M,10,6,588000,94
3634,55,M,10,20,312000,110
3635,42,F,10,5,109000,11
3636,42,F,10,34,173000,110
3637,35,M,20,97,686000,142
3638,46,F,15,21,823000,80
3639,56,F,15,6,495000,108
3640,36,M,10,77,684000,74
3641,27,F,20,97,400000,-28
3642,33,M,20,62,936000,35
3643,40,M,10,55,221000,85
3644,39,M,10,59,192000,21
3645,58,F,10,72,978000,-5
3646,35,F,15,99,860000,151
3647,35,M,10,65,195000,70
3648,42,F,10,39,531000,93
3649,23,M,20,99,410000,181
3650,59,F,10,94,873000,57
3651,25,M,20,37,521000,94
3652,52,F,15,26,306000,29
3653,55,F,10,1,336000,114
3654,55,M,15,83,38000,104
3655,33,M,20,93,59000,25
3656,30,M,20,49,373000,237
3657,55,F,10,92,269000,-36
3658,32,M,20,46,412000,-30
3659,39,F,15,32,560000,37
3660,58,F,15,57,908000,17
3661,42,F,20,38,693000,163
3662,35,M,10,19,272000,-9
3663,50,M,20,44,588000,103
3664,42,M,10,3,168000,12
3665,35,M,20,66,362000,14
3666,21,M,10,98,776000,58
3667,28,M,10,79,649000,108
3668,55,M,20,7,96000,220
3669,51,M,15,97,853000,12
3670,51,F,10,85,590000,6
3671,38,F,20,24,296000,51
3672,51,M,20,78,992000,108
3673,53,M,15,51,720000,154
3674,24,F,10,63,184000,-12
3675,48,F,20,13,516000,168
3676,25,M,10,19,801000,-7
3677,58,F,20,75,885000,155
3678,36,M,15,7,690000,172
3679,30,F,15,73,346000,114
3680,55,F,15,52,158000,-19
3681,40,M,10,63,474000,76
3682,22,F,15,74,528000,106
3683,57,M,15,55,367000,16
3684,22,M,10,17,183000,98
3685,21,M,20,67,414000,-9
