point_id,age_at_entry,sex,policy_term,policy_count,sum_assured
3281,34,M,15,1,315000
3282,55,F,10,1,894000
3283,43,M,15,1,400000
3284,38,F,10,1,672000
3285,54,M,15,1,900000
3286,24,F,10,1,763000
3287,50,F,15,1,509000
3288,48,F,15,1,519000
3289,29,F,10,1,383000
3290,23,M,15,1,248000
3291,30,F,10,1,391000
3292,59,F,15,1,433000
3293,29,F,15,1,719000
3294,25,M,20,1,461000
3295,58,M,10,1,333000
3296,39,F,10,1,516000
3297,21,F,10,1,766000
3298,38,M,10,1,71000
3299,50,M,20,1,978000
3300,25,F,10,1,510000
3301,42,M,10,1,609000
3302,25,F,10,1,330000
3303,35,F,15,1,724000
3304,37,F,15,1,915000
3305,29,F,10,1,268000
3306,33,F,20,1,925000
3307,40,F,10,1,212000
3308,41,M,15,1,421000
3309,26,M,10,1,537000
3310,42,M,20,1,924000
3311,56,M,20,1,856000
3312,49,M,10,1,697000
3313,55,F,20,1,579000
3314,44,M,20,1,939000
3315,53,F,10,1,368000
3316,38,F,15,1,667000
3317,58,M,15,1,534000
3318,42,M,20,1,773000
3319,47,F,10,1,937000
3320,47,F,15,1,984000
3321,38,F,10,1,234000
3322,30,F,15,1,123000
3323,37,F,10,1,271000
3324,49,F,10,1,748000
3325,35,M,15,1,933000
3326,47,M,10,1,781000
3327,50,M,10,1,510000
3328,46,F,15,1,137000
3329,47,M,10,1,435000
3330,30,M,20,1,419000
3331,25,F,10,1,19000
3332,32,F,15,1,480000
3333,36,M,20,1,978000
3334,46,F,20,1,326000
3335,29,F,15,1,869000
3336,22,F,10,1,924000
3337,43,M,15,1,689000
3338,33,F,10,1,412000
3339,57,F,20,1,331000
3340,35,M,15,1,472000
3341,49,F,10,1,193000
3342,25,F,10,1,833000
3343,34,M,20,1,373000
3344,45,M,20,1,724000
3345,52,M,20,1,949000
3346,59,F,20,1,455000
3347,20,M,15,1,190000
3348,56,F,10,1,171000
3349,33,M,10,1,297000
3350,22,M,10,1,229000
3351,39,M,10,1,940000
3352,41,F,15,1,248000
3353,48,M,10,1,15000
3354,33,M,20,1,901000
3355,39,M,20,1,125000
3356,59,M,20,1,202000
3357,32,F,15,1,643000
3358,45,M,10,1,431000
3359,48,F,15,1,80000
3360,52,F,15,1,655000
3361,57,F,10,1,554000
3362,21,M,15,1,967000
3363,34,M,10,1,730000
3364,42,M,15,1,110000
3365,37,M,20,1,843000
3366,29,M,15,1,584000
3367,45,F,20,1,247000
3368,35,M,20,1,62000
3369,30,M,20,1,963000
3370,39,F,20,1,280000
3371,26,M,20,1,412000
3372,46,F,15,1,495000
3373,44,F,20,1,157000
3374,35,F,15,1,527000
3375,34,M,10,1,983000
3376,53,F,10,1,173000
3377,59,F,20,1,747000
3378,34,M,10,1,491000
3379,52,F,20,1,430000
3380,29,M,15,1,753000
3381,26,F,10,1,436000
3382,39,F,15,1,695000
3383,41,F,10,1,701000
3384,55,F,10,1,234000
3385,39,M,10,1,251000
3386,58,M,10,1,569000
3387,55,M,10,1,831000
3388,24,M,10,1,456000
3389,34,M,20,1,563000
3390,26,F,15,1,877000
3391,49,M,10,1,646000
3392,23,M,10,1,558000
3393,25,M,10,1,748000
3394,25,F,20,1,877000
3395,57,M,10,1,189000
3396,55,F,10,1,33000
3397,42,M,20,1,728000
3398,48,M,20,1,766000
3399,30,M,15,1,746000
3400,51,M,15,1,171000
3401,50,M,20,1,807000
3402,50,F,15,1,319000
3403,39,F,10,1,29000
3404,33,F,20,1,450000
3405,47,F,10,1,878000
3406,36,F,10,1,814000
3407,42,M,15,1,39000
3408,33,M,10,1,138000
3409,42,M,15,1,251000
3410,40,F,10,1,117000
3411,50,F,15,1,267000
3412,23,M,15,1,162000
3413,21,M,15,1,21000
3414,40,M,15,1,174000
3415,50,F,20,1,597000
3416,37,M,20,1,415000
3417,43,M,20,1,238000
3418,42,F,15,1,936000
3419,34,M,15,1,594000
3420,56,F,20,1,178000
3421,33,M,15,1,897000
3422,57,M,15,1,566000
3423,33,F,20,1,567000
3424,36,F,20,1,128000
3425,39,F,20,1,209000
3426,23,F,15,1,198000
3427,26,F,15,1,689000
3428,58,F,20,1,74000
3429,42,F,15,1,759000
3430,26,F,10,1,16000
3431,55,M,20,1,636000
3432,56,M,20,1,741000
3433,44,F,15,1,629000
3434,24,M,20,1,306000
3435,54,M,10,1,257000
3436,37,M,10,1,689000
3437,54,F,10,1,572000
3438,31,F,15,1,285000
3439,41,F,20,1,937000
3440,30,M,15,1,646000
3441,49,M,20,1,68000
3442,40,M,20,1,380000
3443,27,M,15,1,710000
3444,40,F,15,1,865000
3445,33,M,10,1,743000
3446,51,M,20,1,976000
3447,47,F,10,1,990000
3448,41,M,20,1,637000
3449,44,F,10,1,238000
3450,58,M,20,1,968000
3451,43,M,20,1,548000
3452,46,M,15,1,601000
3453,35,F,20,1,912000
3454,41,M,15,1,811000
3455,21,F,20,1,581000
3456,53,M,10,1,952000
3457,51,F,15,1,312000
3458,58,F,20,1,959000
3459,49,F,10,1,575000
3460,27,M,15,1,537000
3461,44,M,20,1,204000
3462,57,F,15,1,975000
3463,23,F,10,1,838000
3464,55,F,15,1,255000
3465,29,M,15,1,738000
3466,43,M,15,1,818000
3467,58,M,15,1,106000
3468,41,F,10,1,776000
3469,34,M,10,1,807000
3470,38,M,15,1,125000
3471,41,M,10,1,255000
3472,49,F,15,1,662000
3473,34,F,10,1,874000
3474,43,M,20,1,178000
3475,44,F,15,1,679000
3476,42,M,15,1,434000
3477,40,F,20,1,286000
3478,55,F,20,1,731000
3479,23,M,20,1,818000
3480,55,F,20,1,493000
3481,45,F,20,1,791000
3482,59,M,10,1,270000
3483,40,M,20,1,500000
3484,36,F,20,1,569000
3485,45,M,10,1,457000
3486,48,F,15,1,343000
3487,37,M,15,1,619000
3488,23,F,20,1,487000
3489,40,M,10,1,129000
3490,59,M,15,1,18000
3491,57,M,20,1,743000
3492,40,F,20,1,934000
3493,40,F,20,1,518000
3494,34,F,15,1,581000
3495,32,F,20,1,329000
3496,47,F,20,1,406000
3497,55,M,20,1,579000
3498,37,F,20,1,937000
3499,46,F,20,1,160000
3500,42,M,10,1,847000
3501,38,M,20,1,295000
3502,40,M,20,1,102000
3503,30,M,20,1,372000
3504,49,M,20,1,811000
3505,50,F,10,1,512000
3506,37,M,10,1,900000
3507,32,M,20,1,580000
3508,22,M,20,1,518000
3509,26,M,15,1,284000
3510,56,F,20,1,972000
3511,26,M,15,1,952000
3512,54,M,10,1,267000
3513,26,M,20,1,887000
3514,35,M,15,1,545000
3515,35,M,20,1,685000
3516,46,F,15,1,298000
3517,44,M,10,1,655000
3518,47,F,20,1,36000
3519,45,M,15,1,818000
3520,46,F,15,1,817000
3521,53,F,15,1,22000
3522,49,F,15,1,379000
3523,31,F,10,1,899000
3524,25,M,20,1,772000
3525,44,F,15,1,305000
3526,31,M,10,1,819000
3527,54,F,15,1,140000
3528,44,F,15,1,123000
3529,29,M,10,1,239000
3530,53,F,15,1,390000
3531,28,F,20,1,813000
3532,48,F,20,1,71000
3533,45,M,10,1,842000
3534,27,M,15,1,214000
3535,49,F,20,1,855000
3536,29,F,15,1,880000
3537,20,M,15,1,862000
3538,46,F,10,1,226000
3539,22,M,15,1,543000
3540,53,F,10,1,630000
3541,21,F,10,1,319000
3542,42,F,20,1,729000
3543,26,M,10,1,551000
3544,37,M,10,1,368000
3545,44,F,20,1,145000
3546,26,F,15,1,833000
3547,25,F,10,1,80000
3548,24,F,10,1,125000
3549,40,M,10,1,674000
3550,32,F,15,1,512000
3551,46,F,20,1,685000
3552,48,M,15,1,510000
3553,48,M,15,1,899000
3554,26,M,10,1,770000
3555,49,F,20,1,717000
3556,37,M,10,1,748000
3557,59,F,10,1,709000
3558,58,F,10,1,958000
3559,49,M,10,1,157000
3560,52,F,15,1,96000
3561,59,M,15,1,805000
3562,55,M,10,1,13000
3563,57,M,20,1,89000
3564,43,F,15,1,168000
3565,50,F,20,1,249000
3566,50,F,20,1,264000
3567,36,F,20,1,290000
3568,40,F,10,1,805000
3569,53,M,20,1,490000
3570,35,M,20,1,298000
3571,53,F,10,1,209000
3572,50,M,15,1,197000
3573,35,F,15,1,430000
3574,42,F,10,1,349000
3575,41,M,10,1,575000
3576,33,F,15,1,352000
3577,23,M,20,1,188000
3578,45,F,20,1,484000
3579,50,F,10,1,59000
3580,58,M,15,1,577000
3581,54,F,10,1,415000
3582,22,F,10,1,887000
3583,27,M,20,1,360000
3584,35,F,20,1,952000
3585,45,M,15,1,71000
3586,44,F,20,1,935000
3587,49,M,10,1,368000
3588,56,M,10,1,521000
3589,47,M,10,1,597000
3590,35,F,15,1,204000
3591,58,F,10,1,949000
3592,27,M,15,1,108000
3593,31,M,15,1,259000
3594,26,M,20,1,587000
3595,39,M,20,1,166000
3596,38,F,10,1,461000
3597,53,M,10,1,955000
3598,33,F,15,1,882000
3599,28,M,20,1,408000
3600,22,F,15,1,187000
3601,32,M,20,1,561000
3602,30,F,20,1,76000
3603,57,F,15,1,512000
3604,58,M,20,1,120000
3605,38,F,15,1,184000
3606,36,M,10,1,920000
3607,49,F,10,1,835000
3608,36,M,20,1,534000
3609,46,M,10,1,904000
3610,29,M,15,1,725000
3611,51,F,20,1,592000
3612,35,F,20,1,728000
3613,42,F,20,1,844000
3614,42,F,20,1,561000
3615,59,M,20,1,49000
3616,27,F,20,1,164000
3617,57,F,15,1,214000
3618,43,F,10,1,494000
3619,24,M,20,1,974000
3620,53,M,15,1,237000
3621,20,F,15,1,93000
3622,37,F,15,1,148000
3623,36,M,10,1,787000
3624,27,F,10,1,206000
3625,55,F,15,1,417000
3626,33,F,15,1,295000
3627,27,M,15,1,804000
3628,58,F,10,1,638000
3629,41,M,10,1,815000
3630,43,M,15,1,762000
3631,36,M,15,1,59000
3632,53,F,15,1,20000
3633,31,M,10,1,588000
3634,55,M,10,1,312000
3635,42,F,10,1,109000
3636,42,F,10,1,173000
3637,35,M,20,1,686000
3638,46,F,15,1,823000
3639,56,F,15,1,495000
3640,36,M,10,1,684000
3641,27,F,20,1,400000
3642,33,M,20,1,936000
3643,40,M,10,1,221000
3644,39,M,10,1,192000
3645,58,F,10,1,978000
3646,35,F,15,1,860000
3647,35,M,10,1,195000
3648,42,F,10,1,531000
3649,23,M,20,1,410000
3650,59,F,10,1,873000
3651,25,M,20,1,521000
3652,52,F,15,1,306000
3653,55,F,10,1,336000
3654,55,M,15,1,38000
3655,33,M,20,1,59000
3656,30,M,20,1,373000
3657,55,F,10,1,269000
3658,32,M,20,1,412000
3659,39,F,15,1,560000
3660,58,F,15,1,908000
3661,42,F,20,1,693000
3662,35,M,10,1,272000
3663,50,M,20,1,588000
3664,42,M,10,1,168000
3665,35,M,20,1,362000
3666,21,M,10,1,776000
3667,28,M,10,1,649000
3668,55,M,20,1,96000
3669,51,M,15,1,853000
3670,51,F,10,1,590000
3671,38,F,20,1,296000
3672,51,M,20,1,992000
3673,53,M,15,1,720000
3674,24,F,10,1,184000
3675,48,F,20,1,516000
3676,25,M,10,1,801000
3677,58,F,20,1,885000
3678,36,M,15,1,690000
3679,30,F,15,1,346000
3680,55,F,15,1,158000
3681,40,M,10,1,474000
3682,22,F,15,1,528000
3683,57,M,15,1,367000
3684,22,M,10,1,183000
3685,21,M,20,1,414000
3686,50,M,20,1,806000
3687,27,M,20,1,716000
3688,51,M,10,1,976000
3689,57,F,10,1,379000
3690,40,M,20,1,606000
3691,50,F,10,1,88000
3692,39,F,10,1,14000
3693,47,M,20,1,912000
3694,26,M,20,1,898000
3695,40,M,15,1,937000
3696,27,M,20,1,431000
3697,35,F,10,1,440000
3698,25,F,20,1,413000
3699,43,F,15,1,622000
3700,30,F,10,1,317000
3701,31,F,20,1,689000
3702,54,F,10,1,503000
3703,24,F,15,1,821000
3704,43,M,15,1,892000
3705,46,M,15,1,659000
3706,44,M,10,1,871000
3707,32,M,20,1,131000
3708,59,F,10,1,635000
3709,28,F,10,1,260000
3710,32,M,10,1,724000
3711,40,M,10,1,407000
3712,39,F,10,1,545000
3713,54,F,10,1,151000
3714,52,F,20,1,973000
3715,47,M,10,1,25000
3716,45,M,15,1,251000
3717,24,F,10,1,462000
3718,31,F,10,1,835000
3719,47,F,10,1,531000
3720,27,F,20,1,427000
3721,41,M,15,1,695000
3722,34,M,10,1,281000
3723,36,M,10,1,404000
3724,32,M,10,1,164000
3725,30,M,10,1,674000
3726,24,M,10,1,972000
3727,56,F,10,1,375000
3728,32,F,20,1,218000
3729,53,M,20,1,985000
3730,29,M,15,1,972000
3731,50,M,20,1,819000
3732,53,F,20,1,492000
3733,59,F,20,1,792000
3734,26,F,20,1,273000
3735,46,M,15,1,606000
3736,40,M,20,1,363000
3737,55,M,10,1,282000
3738,50,M,10,1,831000
3739,32,M,15,1,799000
3740,32,F,20,1,506000
3741,25,F,10,1,836000
3742,27,M,15,1,551000
3743,41,M,10,1,689000
3744,44,M,10,1,995000
3745,58,F,20,1,815000
3746,36,F,20,1,290000
3747,22,M,15,1,543000
3748,39,M,20,1,519000
3749,22,M,20,1,506000
3750,23,F,15,1,922000
3751,38,M,15,1,11000
3752,59,F,10,1,726000
3753,27,M,20,1,998000
3754,28,M,20,1,359000
3755,35,F,15,1,696000
3756,50,M,10,1,166000
3757,53,F,15,1,847000
3758,59,F,10,1,549000
3759,48,M,15,1,624000
3760,32,M,20,1,232000
3761,32,F,15,1,326000
3762,59,F,20,1,284000
3763,30,M,10,1,313000
3764,33,M,10,1,809000
3765,28,M,20,1,514000
3766,39,M,15,1,786000
3767,48,F,10,1,332000
3768,39,M,20,1,882000
3769,27,F,10,1,417000
3770,33,M,10,1,603000
3771,35,M,20,1,774000
3772,30,M,10,1,542000
3773,51,F,15,1,630000
3774,26,M,20,1,921000
3775,47,F,15,1,231000
3776,52,M,20,1,122000
3777,46,M,20,1,829000
3778,30,M,15,1,291000
3779,22,M,20,1,290000
3780,35,F,20,1,351000
3781,59,F,15,1,771000
3782,35,F,15,1,681000
3783,27,M,20,1,193000
3784,46,M,10,1,310000
3785,35,F,10,1,261000
3786,26,M,15,1,275000
3787,45,M,20,1,282000
3788,53,M,20,1,913000
3789,57,M,10,1,61000
3790,25,M,15,1,548000
3791,27,M,20,1,929000
3792,45,F,15,1,514000
3793,59,F,10,1,997000
3794,55,F,10,1,301000
3795,59,M,10,1,744000
3796,31,F,20,1,593000
3797,51,M,20,1,833000
3798,31,F,10,1,910000
3799,30,M,10,1,391000
3800,52,F,10,1,105000
3801,54,M,15,1,686000
3802,46,F,10,1,585000
3803,30,M,10,1,583000
3804,26,F,15,1,625000
3805,23,F,10,1,139000
3806,27,F,20,1,553000
3807,41,F,10,1,616000
3808,57,M,10,1,178000
3809,35,M,20,1,530000
3810,54,M,20,1,369000
3811,36,M,20,1,162000
3812,41,F,20,1,660000
3813,44,M,15,1,865000
3814,51,M,10,1,906000
3815,46,M,15,1,550000
3816,35,M,10,1,700000
3817,45,M,10,1,139000
3818,20,M,20,1,435000
3819,45,F,10,1,697000
3820,31,M,20,1,745000
3821,56,M,15,1,691000
3822,29,F,10,1,382000
3823,39,M,10,1,190000
3824,51,F,15,1,366000
3825,57,M,10,1,264000
3826,26,M,15,1,266000
3827,34,F,10,1,422000
3828,36,F,10,1,975000
3829,53,M,20,1,183000
3830,59,M,20,1,841000
3831,21,F,15,1,371000
3832,31,F,20,1,152000
3833,23,M,15,1,209000
3834,45,M,20,1,778000
3835,33,M,15,1,644000
3836,47,M,10,1,524000
3837,25,F,20,1,910000
3838,56,M,10,1,505000
3839,58,M,15,1,615000
3840,58,M,10,1,166000
3841,54,M,15,1,293000
3842,57,F,10,1,122000
3843,31,M,10,1,538000
3844,43,M,10,1,86000
3845,39,F,20,1,330000
3846,58,F,10,1,852000
3847,26,F,20,1,457000
3848,22,M,10,1,163000
3849,59,F,10,1,835000
3850,21,M,15,1,795000
3851,35,F,20,1,459000
3852,49,M,10,1,529000
3853,38,M,20,1,686000
3854,44,F,20,1,812000
3855,26,M,10,1,656000
3856,35,F,20,1,955000
3857,54,F,20,1,766000
3858,47,M,20,1,485000
3859,50,F,20,1,434000
3860,53,M,20,1,517000
3861,21,F,20,1,678000
3862,59,M,20,1,759000
3863,40,M,10,1,340000
3864,47,F,15,1,461000
3865,39,F,15,1,882000
3866,48,M,10,1,229000
3867,46,F,10,1,697000
3868,46,M,20,1,992000
3869,42,M,15,1,37000
3870,38,F,20,1,668000
3871,40,F,15,1,813000
3872,38,F,15,1,551000
3873,46,M,20,1,118000
3874,28,F,20,1,68000
3875,55,F,10,1,185000
3876,45,M,15,1,180000
3877,59,F,15,1,114000
3878,34,F,20,1,171000
3879,21,F,15,1,355000
3880,20,M,20,1,588000
3881,53,F,10,1,365000
3882,57,M,20,1,696000
3883,54,F,15,1,185000
3884,43,F,15,1,265000
3885,42,M,15,1,130000
3886,45,M,15,1,116000
3887,40,F,20,1,396000
3888,49,M,10,1,438000
3889,36,M,10,1,846000
3890,30,M,15,1,300000
3891,42,M,20,1,670000
3892,35,M,10,1,162000
3893,47,F,15,1,778000
3894,59,M,10,1,238000
3895,32,M,20,1,512000
3896,30,M,10,1,808000
3897,49,F,15,1,374000
3898,35,F,10,1,642000
3899,51,F,20,1,45000
3900,56,F,20,1,508000
3901,55,F,10,1,241000
3902,30,F,15,1,150000
3903,39,M,10,1,56000
3904,25,F,20,1,265000
3905,22,M,15,1,782000
3906,26,M,15,1,100000
3907,22,M,20,1,376000
3908,27,M,20,1,394000
3909,48,M,10,1,809000
3910,28,F,15,1,771000
3911,59,M,10,1,18000
3912,20,M,15,1,557000
3913,20,M,20,1,428000
3914,21,M,15,1,58000
3915,57,F,20,1,496000
3916,47,M,20,1,916000
3917,26,F,15,1,507000
3918,49,M,20,1,280000
3919,27,M,10,1,401000
3920,49,M,20,1,135000
3921,49,M,20,1,303000
3922,39,F,20,1,756000
3923,21,M,15,1,929000
3924,39,F,20,1,81000
3925,29,M,10,1,929000
3926,52,F,10,1,547000
3927,23,M,10,1,852000
3928,45,F,15,1,49000
3929,28,M,10,1,272000
3930,50,F,15,1,643000
3931,55,M,20,1,508000
3932,55,F,20,1,477000
3933,30,M,10,1,808000
3934,42,F,20,1,134000
3935,46,F,10,1,552000
3936,58,M,20,1,446000
3937,41,M,20,1,667000
3938,42,F,15,1,329000
3939,34,M,10,1,242000
3940,53,M,20,1,784000
3941,38,M,10,1,871000
3942,45,M,10,1,58000
3943,50,F,10,1,93000
3944,58,M,20,1,723000
3945,54,M,15,1,363000
3946,44,F,20,1,109000
3947,38,M,15,1,663000
3948,27,M,20,1,951000
3949,47,M,20,1,170000
3950,44,M,10,1,122000
3951,25,F,20,1,46000
3952,29,F,10,1,753000
3953,41,F,15,1,848000
3954,53,M,10,1,543000
3955,45,M,10,1,222000
3956,59,F,20,1,440000
3957,36,F,10,1,883000
3958,52,F,20,1,970000
3959,44,F,15,1,690000
3960,39,F,15,1,956000
3961,30,M,20,1,834000
3962,37,F,20,1,347000
3963,40,F,10,1,557000
3964,54,M,20,1,465000
3965,47,F,20,1,149000
3966,24,M,15,1,118000
3967,50,F,10,1,397000
3968,47,F,15,1,993000
3969,24,M,10,1,589000
3970,28,M,20,1,954000
3971,22,M,15,1,553000
3972,24,F,20,1,950000
3973,55,F,15,1,488000
3974,55,M,20,1,855000
3975,31,M,20,1,834000
3976,25,M,20,1,859000
3977,22,F,15,1,27000
3978,32,M,10,1,488000
3979,38,F,20,1,269000
3980,38,M,20,1,950000
3981,44,F,10,1,501000
3982,29,M,10,1,808000
3983,42,M,20,1,657000
3984,53,M,20,1,17000
3985,45,M,15,1,817000
3986,59,M,20,1,348000
3987,31,F,15,1,571000
3988,21,M,10,1,704000
3989,36,F,15,1,147000
3990,55,F,20,1,495000
3991,44,M,20,1,674000
3992,37,M,10,1,76000
3993,39,F,10,1,676000
3994,45,F,10,1,62000
3995,50,M,10,1,271000
3996,38,M,15,1,548000
3997,25,M,20,1,153000
3998,37,F,10,1,667000
3999,34,F,15,1,349000
4000,37,M,20,1,497000
4001,30,M,10,1,34000
4002,50,M,15,1,266000
4003,27,F,20,1,912000
4004,28,M,20,1,713000
4005,21,M,20,1,905000
4006,58,M,15,1,543000
4007,22,M,10,1,400000
4008,52,F,15,1,832000
4009,26,F,20,1,897000
4010,26,F,20,1,71000
4011,37,M,10,1,725000
4012,20,M,15,1,478000
4013,38,M,20,1,425000
4014,33,F,10,1,420000
4015,44,F,15,1,892000
4016,28,M,15,1,525000
4017,48,F,20,1,417000
4018,24,F,20,1,628000
4019,31,M,20,1,395000
4020,49,M,10,1,405000
4021,26,M,20,1,67000
4022,23,F,20,1,285000
4023,23,F,10,1,760000
4024,33,F,20,1,563000
4025,44,M,20,1,852000
4026,31,F,20,1,425000
4027,45,M,15,1,805000
4028,51,M,10,1,398000
4029,49,M,20,1,437000
4030,57,F,20,1,488000
4031,53,F,10,1,624000
4032,40,M,10,1,722000
4033,55,F,10,1,421000
4034,35,M,15,1,143000
4035,38,M,15,1,699000
4036,32,F,10,1,61000
4037,40,M,10,1,954000
4038,40,M,20,1,270000
4039,28,M,10,1,867000
4040,32,M,10,1,919000
4041,41,M,15,1,62000
4042,48,F,20,1,100000
4043,50,F,10,1,447000
4044,21,F,10,1,947000
4045,51,F,15,1,975000
4046,55,F,10,1,289000
4047,48,M,15,1,706000
4048,52,M,15,1,466000
4049,30,M,20,1,192000
4050,30,F,20,1,715000
4051,57,M,20,1,518000
4052,20,F,10,1,118000
4053,42,M,20,1,395000
4054,49,M,10,1,863000
4055,22,F,15,1,832000
4056,28,F,15,1,630000
4057,42,F,20,1,160000
4058,37,F,10,1,115000
4059,37,M,15,1,622000
4060,33,F,20,1,719000
4061,37,M,20,1,908000
4062,41,M,20,1,598000
4063,24,M,10,1,587000
4064,56,M,20,1,940000
4065,50,M,20,1,473000
4066,34,F,20,1,580000
4067,38,F,10,1,296000
4068,49,M,15,1,881000
4069,27,F,15,1,35000
4070,43,M,20,1,909000
4071,28,M,15,1,791000
4072,24,F,10,1,935000
4073,28,F,10,1,589000
4074,48,F,15,1,877000
4075,28,M,20,1,57000
4076,52,M,10,1,302000
4077,57,M,20,1,967000
4078,38,F,20,1,32000
4079,48,F,15,1,438000
4080,36,M,15,1,471000
4081,51,F,10,1,793000
4082,50,F,20,1,797000
4083,45,F,20,1,660000
4084,47,F,10,1,431000
4085,52,F,15,1,320000
4086,29,M,15,1,953000
4087,35,M,20,1,859000
4088,55,F,15,1,393000
4089,59,M,15,1,628000
4090,56,M,20,1,894000
4091,37,F,10,1,747000
4092,51,M,15,1,358000
4093,43,F,15,1,659000
4094,30,M,10,1,18000
4095,39,M,10,1,763000
4096,57,F,20,1,674000
4097,21,F,10,1,24000
4098,49,M,20,1,360000
4099,29,M,10,1,360000
4100,21,M,20,1,343000
4101,47,F,10,1,260000
4102,53,F,15,1,952000
4103,31,F,10,1,618000
4104,40,M,10,1,301000
4105,22,F,10,1,300000
4106,20,M,10,1,299000
4107,22,F,20,1,968000
4108,26,F,15,1,306000
4109,49,M,20,1,397000
4110,29,F,15,1,197000
4111,41,M,20,1,329000
4112,46,M,20,1,98000
4113,56,F,20,1,851000
4114,24,F,20,1,158000
4115,52,M,20,1,793000
4116,29,M,20,1,572000
4117,39,M,10,1,936000
4118,24,M,10,1,773000
4119,26,F,10,1,629000
4120,40,M,20,1,658000
4121,32,M,15,1,88000
4122,27,F,10,1,354000
4123,48,M,20,1,700000
4124,29,F,20,1,212000
4125,44,M,15,1,195000
4126,55,F,10,1,739000
4127,57,M,20,1,291000
4128,52,F,15,1,554000
4129,38,M,10,1,147000
4130,29,F,10,1,384000
4131,39,F,10,1,958000
4132,57,M,15,1,949000
4133,21,F,20,1,421000
4134,34,F,20,1,639000
4135,57,F,20,1,441000
4136,26,M,20,1,826000
4137,48,F,15,1,192000
4138,47,F,15,1,636000
4139,27,F,20,1,829000
4140,44,F,15,1,494000
4141,51,F,15,1,974000
4142,40,F,10,1,877000
4143,41,M,15,1,246000
4144,58,M,15,1,237000
4145,51,F,10,1,951000
4146,33,M,20,1,589000
4147,29,F,20,1,948000
4148,44,F,15,1,192000
4149,34,F,20,1,369000
4150,28,M,20,1,699000
4151,33,F,20,1,136000
4152,48,F,10,1,617000
4153,38,M,20,1,791000
4154,47,F,20,1,952000
4155,50,M,10,1,335000
4156,34,F,20,1,555000
4157,55,F,10,1,345000
4158,20,F,15,1,700000
4159,23,M,10,1,663000
4160,33,F,15,1,784000
4161,53,M,15,1,949000
4162,27,M,10,1,973000
4163,36,M,15,1,352000
4164,44,F,15,1,970000
4165,27,F,20,1,285000
4166,30,M,20,1,640000
4167,21,M,20,1,370000
4168,26,M,10,1,210000
4169,47,M,10,1,124000
4170,37,M,10,1,103000
4171,30,M,10,1,826000
4172,42,F,10,1,28000
4173,27,M,10,1,71000
4174,22,F,15,1,158000
4175,45,F,20,1,626000
4176,57,F,15,1,923000
4177,36,F,15,1,53000
4178,28,F,15,1,646000
4179,32,M,20,1,528000
4180,35,F,20,1,651000
4181,23,F,15,1,621000
4182,31,M,10,1,54000
4183,32,M,15,1,592000
4184,58,F,10,1,492000
4185,29,M,10,1,883000
4186,54,F,20,1,740000
4187,22,F,20,1,52000
4188,26,M,15,1,814000
4189,53,M,15,1,467000
4190,55,F,20,1,474000
4191,43,F,15,1,834000
4192,43,F,10,1,263000
4193,52,F,15,1,408000
4194,33,M,20,1,18000
4195,33,F,10,1,192000
4196,58,F,15,1,238000
4197,54,M,20,1,725000
4198,49,M,10,1,796000
4199,32,F,10,1,501000
4200,28,F,20,1,490000
4201,51,M,20,1,484000
4202,59,F,20,1,978000
4203,53,M,20,1,906000
4204,45,M,15,1,55000
4205,44,M,10,1,573000
4206,46,F,10,1,562000
4207,42,F,15,1,18000
4208,38,M,15,1,50000
4209,35,M,15,1,684000
4210,35,M,20,1,657000
4211,46,M,20,1,359000
4212,20,F,10,1,593000
4213,48,M,20,1,820000
4214,50,M,10,1,159000
4215,24,M,10,1,343000
4216,44,M,15,1,325000
4217,37,F,15,1,380000
4218,48,F,15,1,690000
4219,20,F,15,1,444000
4220,35,F,20,1,819000
4221,58,F,15,1,526000
4222,50,M,20,1,760000
4223,56,F,20,1,488000
4224,25,M,15,1,255000
4225,53,M,10,1,74000
4226,59,M,10,1,75000
4227,32,M,15,1,417000
4228,51,F,15,1,606000
4229,28,F,10,1,822000
4230,34,F,20,1,648000
4231,23,M,15,1,793000
4232,45,F,15,1,310000
4233,53,F,10,1,537000
4234,25,F,15,1,560000
4235,26,F,10,1,511000
4236,44,M,15,1,441000
4237,28,M,10,1,767000
4238,56,F,20,1,355000
4239,28,F,15,1,705000
4240,50,M,10,1,123000
4241,23,F,20,1,530000
4242,50,M,10,1,244000
4243,23,F,15,1,227000
4244,50,F,20,1,391000
4245,59,F,15,1,516000
4246,26,F,15,1,11000
4247,22,F,20,1,875000
4248,31,M,10,1,907000
4249,41,F,15,1,103000
4250,48,F,10,1,788000
4251,52,M,15,1,933000
4252,24,M,10,1,84000
4253,58,M,10,1,182000
4254,32,F,15,1,498000
4255,57,F,15,1,795000
4256,21,M,10,1,193000
4257,56,F,20,1,278000
4258,27,M,10,1,761000
4259,23,M,15,1,958000
4260,47,F,10,1,831000
4261,22,M,10,1,256000
4262,53,F,15,1,829000
4263,42,M,20,1,648000
4264,59,F,10,1,209000
4265,34,M,10,1,150000
4266,55,F,20,1,174000
4267,54,M,20,1,495000
4268,50,M,10,1,775000
4269,23,F,10,1,483000
4270,54,M,15,1,270000
4271,50,M,15,1,248000
4272,54,F,10,1,797000
4273,59,F,10,1,861000
4274,45,M,15,1,120000
4275,42,F,20,1,739000
4276,40,M,20,1,722000
4277,22,M,10,1,127000
