spec_id,age_at_entry,sex,policy_term,policy_count,sum_assured,duration_mth,premium_pp,av_pp_init,accum_prem_init_pp
A,61,M,20,619.3,683066,0,653124,0,0
D,39,F,11,784.9,666136,0,648041,0,0
B,57,M,16,65.8,407220,0,319394,0,0
B,19,M,15,274.9,368687,0,285450,0,0
B,25,F,10,825.4,407151,0,337964,0,0
A,68,M,13,306.1,563057,0,523346,0,0
A,29,F,20,912.1,699302,0,654363,0,0
D,57,F,12,980.1,463271,0,383800,0,0
D,54,F,9,782.6,551669,0,502165,0,0
B,31,F,19,783.4,312807,0,257789,0,0
C,65,F,7,84.1,603967,0,536730,0,0
D,59,F,13,162.6,694044,0,672658,0,0
D,66,M,19,320.4,440715,0,398399,0,0
B,68,F,18,379.1,561325,0,549108,0,0
A,46,F,16,791.8,633696,0,594695,0,0
A,35,M,19,939.8,382395,0,348358,0,0
A,61,F,10,928.5,443934,0,364362,0,0
B,37,M,12,707.9,306989,0,284532,0,0
B,52,F,14,982.9,514468,0,458392,0,0
B,47,M,16,697.0,392420,0,345087,0,0
A,56,F,16,74.5,304675,0,219508,0,0
C,48,F,5,271.5,383607,0,298157,0,0
A,54,F,18,597.5,466660,0,439256,0,0
D,62,F,5,880.2,617117,0,586476,0,0
C,29,F,7,189.0,389191,0,309919,0,0
B,40,M,20,296.5,471762,0,423349,0,0
D,66,F,18,513.2,565301,0,520185,0,0
D,68,F,19,245.8,401893,0,343825,0,0
B,61,F,19,311.2,335093,0,267748,0,0
D,52,M,11,151.1,671969,0,589879,0,0
B,59,M,19,565.2,381509,0,365053,0,0
C,24,F,19,344.8,388993,0,374085,0,0
B,34,F,9,337.0,615433,0,539902,0,0
B,28,M,11,786.5,478804,0,445418,0,0
D,41,M,17,714.7,380654,0,343054,0,0
D,58,F,20,245.5,512686,0,440352,0,0
A,28,F,14,207.8,474392,0,380654,0,0
D,27,M,18,795.5,583960,0,484230,0,0
A,27,F,19,591.1,589896,0,550533,0,0
B,48,F,5,106.4,455840,0,417229,0,0
C,61,M,18,934.6,687169,0,668468,0,0
B,50,F,17,285.0,311233,0,295806,0,0
D,61,M,13,467.0,345582,0,257484,0,0
C,58,F,11,943.5,459798,0,434280,0,0
C,44,F,13,927.7,444691,0,392295,0,0
C,33,F,17,733.7,565505,0,475621,0,0
A,44,M,12,849.1,361179,0,308526,0,0
B,37,F,17,850.7,664729,0,648788,0,0
A,51,F,10,112.9,657558,0,644310,0,0
B,64,F,16,201.8,387830,0,350515,0,0
D,42,F,13,559.6,412982,0,360997,0,0
B,57,M,20,247.1,312708,0,302508,0,0
C,41,F,12,231.2,469411,0,379947,0,0
C,30,M,10,289.3,319504,0,296668,0,0
D,61,F,7,390.2,351353,0,302949,0,0
B,25,M,11,622.0,488066,0,434269,0,0
D,21,M,11,371.6,691536,0,598353,0,0
B,70,M,10,902.9,655055,0,584928,0,0
B,44,M,8,727.5,519817,0,429426,0,0
A,58,M,17,700.6,322435,0,247089,0,0
B,39,F,18,273.3,389835,0,367011,0,0
A,59,F,10,268.9,322154,0,287449,0,0
D,21,M,8,518.9,496625,0,472373,0,0
A,68,F,13,666.3,575496,0,501864,0,0
D,28,F,16,675.0,537109,0,493012,0,0
B,35,F,15,639.0,315020,0,273664,0,0
C,32,F,14,838.6,651104,0,571871,0,0
D,23,F,19,373.7,406969,0,368592,0,0
B,37,M,6,299.9,679295,0,649218,0,0
C,49,F,10,112.2,622720,0,565319,0,0
B,54,M,14,647.6,305265,0,224686,0,0
B,67,F,10,307.2,630946,0,569465,0,0
C,40,F,12,916.9,411311,0,363837,0,0
C,32,F,17,690.4,303181,0,226427,0,0
B,32,F,9,447.8,316319,0,242108,0,0
D,33,M,8,126.8,406295,0,313864,0,0
D,53,F,19,59.2,335744,0,248293,0,0
A,38,F,19,780.3,672612,0,580784,0,0
D,70,F,15,125.7,569424,0,553526,0,0
D,34,F,8,697.5,367985,0,317511,0,0
B,45,F,9,712.2,313321,0,256698,0,0
C,61,M,11,407.3,614158,0,594407,0,0
B,61,M,5,605.8,596528,0,535038,0,0
A,25,M,7,412.7,310535,0,222406,0,0
A,59,F,16,359.2,308734,0,245484,0,0
D,29,M,17,209.9,427526,0,335951,0,0
A,46,F,16,635.5,336301,0,295421,0,0
A,66,F,8,612.3,439362,0,365598,0,0
C,58,M,6,477.1,532963,0,458279,0,0
B,55,M,15,382.2,622368,0,558845,0,0
D,50,M,8,507.5,618014,0,546384,0,0
B,26,M,11,638.3,375596,0,276192,0,0
A,39,F,5,230.2,632556,0,614703,0,0
A,56,F,8,216.2,601979,0,556998,0,0
B,59,F,14,394.7,565433,0,548088,0,0
D,48,M,17,376.7,316112,0,271143,0,0
D,42,M,15,173.2,621615,0,523965,0,0
D,52,M,7,787.2,318142,0,285872,0,0
A,42,M,19,611.3,554615,0,501230,0,0
D,27,M,11,278.8,673220,0,607571,0,0
B,35,M,9,61.0,473856,0,410839,0,0
C,23,F,15,324.4,381370,0,302807,0,0
B,31,F,12,518.2,335155,0,240465,0,0
B,23,M,15,830.4,695584,0,658167,0,0
A,36,M,6,365.5,638069,0,579016,0,0
C,67,M,17,594.3,688822,0,624380,0,0
B,65,F,10,417.4,417115,0,337211,0,0
D,31,F,5,78.8,672708,0,661699,0,0
C,68,M,15,280.8,401678,0,367725,0,0
A,30,F,6,208.9,509092,0,413896,0,0
D,22,M,13,221.1,367153,0,282514,0,0
B,52,F,13,974.8,311889,0,249798,0,0
D,25,F,17,346.9,448504,0,350167,0,0
B,63,F,16,634.0,384274,0,357851,0,0
B,32,M,17,556.0,522819,0,465595,0,0
B,24,M,20,711.7,405121,0,380490,0,0
C,47,M,8,809.0,314306,0,231545,0,0
B,64,F,8,385.3,382006,0,297956,0,0
B,39,F,18,981.7,530024,0,469534,0,0
B,32,F,14,755.0,416337,0,335967,0,0
D,24,F,5,912.3,441469,0,369842,0,0
B,23,F,7,623.0,462086,0,427776,0,0
B,46,F,8,895.5,643558,0,548128,0,0
C,32,F,5,64.7,451336,0,372518,0,0
B,56,F,14,127.1,321599,0,278504,0,0
D,22,M,9,3.8,430568,0,370766,0,0
A,54,M,13,698.4,460131,0,438572,0,0
C,41,F,18,502.0,669938,0,654697,0,0
D,52,F,16,302.0,415684,0,339601,0,0
C,27,F,8,862.3,607059,0,579473,0,0
B,41,F,7,40.9,658813,0,635144,0,0
D,43,F,19,106.3,609055,0,523636,0,0
D,18,M,16,597.9,656987,0,566824,0,0
C,38,F,16,374.1,365885,0,340817,0,0
B,54,M,5,458.1,431417,0,334800,0,0
A,52,M,20,330.7,573122,0,563031,0,0
A,42,F,10,946.3,641932,0,616743,0,0
D,40,M,20,482.7,435902,0,390718,0,0
A,29,F,9,575.2,328005,0,274786,0,0
D,68,M,13,781.8,345966,0,282850,0,0
B,24,M,17,5.4,621286,0,589699,0,0
D,64,F,16,503.0,605668,0,566430,0,0
C,45,M,16,232.4,405534,0,362491,0,0
D,69,M,7,691.2,551656,0,482349,0,0
B,50,M,16,691.8,473923,0,426695,0,0
D,62,M,6,109.8,438471,0,413085,0,0
B,36,F,5,774.2,390910,0,373370,0,0
D,26,M,13,183.1,573586,0,481730,0,0
D,61,F,10,201.0,589751,0,549998,0,0
B,20,M,14,730.4,331696,0,300675,0,0
A,64,M,13,84.3,623701,0,583980,0,0
D,50,M,9,280.6,424549,0,369065,0,0
C,54,F,15,807.8,319301,0,256231,0,0
A,27,M,14,166.4,566922,0,498267,0,0
A,70,M,13,329.9,590183,0,520625,0,0
B,40,F,8,508.0,684395,0,604580,0,0
D,23,F,16,943.5,610883,0,541240,0,0
C,65,F,18,176.9,380975,0,294849,0,0
C,68,F,9,429.8,440133,0,382161,0,0
D,25,M,17,405.4,564273,0,521639,0,0
A,31,M,11,540.0,546930,0,530205,0,0
C,30,F,19,722.2,461140,0,404317,0,0
C,43,F,15,530.7,395953,0,319344,0,0
C,50,F,7,157.6,322159,0,255191,0,0
B,28,M,6,683.1,411465,0,318729,0,0
A,41,M,14,803.0,532472,0,496588,0,0
A,40,M,6,458.3,690781,0,678481,0,0
C,52,F,15,913.3,461926,0,366538,0,0
B,36,M,19,89.5,493375,0,405437,0,0
D,43,F,5,72.2,457220,0,388875,0,0
C,46,M,17,602.1,516998,0,466536,0,0
B,51,M,19,919.3,500195,0,400521,0,0
B,54,F,10,213.9,492816,0,416190,0,0
C,21,M,20,309.9,417828,0,393356,0,0
A,41,F,12,34.5,311486,0,288831,0,0
B,40,M,10,101.7,622964,0,574381,0,0
C,53,M,9,77.6,692314,0,603944,0,0
A,67,F,5,525.4,440883,0,388417,0,0
C,36,F,19,752.9,537564,0,522539,0,0
C,22,F,9,66.6,455107,0,363054,0,0
D,23,F,12,350.5,668443,0,591952,0,0
D,66,M,6,160.0,530004,0,447342,0,0
D,23,F,8,916.6,339919,0,327992,0,0
B,58,M,20,523.9,355205,0,255729,0,0
D,64,M,6,97.8,410621,0,332402,0,0
A,42,M,6,807.2,659878,0,599872,0,0
C,56,F,12,676.4,499328,0,420223,0,0
D,52,M,15,79.2,556222,0,482461,0,0
B,66,M,8,64.1,649782,0,638390,0,0
B,51,F,9,489.8,683029,0,654751,0,0
A,69,M,11,628.2,622558,0,533502,0,0
B,27,F,10,795.5,578623,0,504745,0,0
A,60,M,19,562.4,399523,0,343062,0,0
D,43,F,7,835.3,474073,0,453173,0,0
A,24,F,10,991.8,415081,0,332745,0,0
B,61,F,19,768.3,629223,0,561272,0,0
C,53,F,17,576.3,461481,0,436751,0,0
C,62,F,10,813.4,615579,0,597400,0,0
A,18,F,7,890.8,407457,0,380503,0,0
B,32,F,16,707.6,446285,0,351139,0,0
A,34,M,11,129.5,387359,0,344729,0,0
D,59,M,7,665.4,306047,0,237839,0,0
D,69,M,13,666.1,660340,0,618571,0,0
B,42,M,19,789.2,483015,0,436000,0,0
B,53,F,7,977.1,338526,0,313507,0,0
B,62,M,12,366.1,379844,0,295767,0,0
B,28,F,7,923.3,512568,0,445907,0,0
A,26,M,17,157.6,650711,0,627431,0,0
A,35,F,13,892.5,364149,0,351435,0,0
C,62,M,6,984.6,620264,0,608035,0,0
B,59,M,15,838.7,364026,0,353776,0,0
C,62,F,7,161.4,672710,0,610348,0,0
A,18,M,7,728.6,405295,0,395040,0,0
C,54,M,7,370.4,672473,0,595807,0,0
B,40,M,15,5.1,384601,0,293199,0,0
A,51,M,11,125.4,437089,0,370034,0,0
B,69,M,12,105.1,328130,0,292974,0,0
A,26,M,8,500.7,421267,0,411128,0,0
B,26,F,16,891.6,567116,0,530991,0,0
A,21,M,13,893.7,333944,0,304216,0,0
C,25,M,6,509.8,306180,0,215003,0,0
C,29,M,15,796.8,451256,0,398227,0,0
A,49,M,9,727.4,595818,0,561465,0,0
A,52,M,6,279.7,353287,0,330347,0,0
C,29,M,20,159.3,603925,0,585786,0,0
C,55,M,13,798.1,387823,0,359378,0,0
A,51,M,20,291.3,493429,0,439564,0,0
A,44,F,15,68.6,331841,0,284804,0,0
A,49,M,8,92.0,458124,0,432364,0,0
B,52,M,11,753.5,488993,0,440882,0,0
D,31,F,16,513.5,321020,0,294158,0,0
C,58,F,17,679.8,380040,0,334419,0,0
D,50,M,18,538.4,490149,0,440956,0,0
C,46,M,12,593.7,665225,0,597190,0,0
C,45,M,11,939.3,616270,0,534346,0,0
A,66,M,7,826.4,603023,0,545017,0,0
A,64,F,13,366.4,476421,0,428097,0,0
B,64,M,16,584.3,507562,0,497216,0,0
A,66,F,13,936.1,627906,0,585608,0,0
A,42,F,11,420.3,634158,0,565089,0,0
B,30,M,9,486.1,687997,0,632525,0,0
B,41,F,12,153.9,504515,0,484601,0,0
A,28,M,7,736.6,304595,0,267365,0,0
B,54,F,10,660.1,611966,0,557360,0,0
A,64,M,15,670.1,542612,0,494314,0,0
B,48,F,17,742.0,390998,0,351824,0,0
C,22,M,10,861.2,442993,0,349663,0,0
D,38,M,13,12.7,648877,0,564559,0,0
D,66,M,17,545.7,673674,0,622556,0,0
A,30,M,6,985.6,342251,0,325869,0,0
D,36,F,16,189.9,354125,0,292260,0,0
A,19,F,6,971.9,584001,0,537008,0,0
C,37,M,15,848.5,327265,0,294349,0,0
C,55,F,17,972.9,389120,0,300344,0,0
B,38,F,8,288.4,515199,0,435096,0,0
C,59,M,15,939.4,470794,0,376843,0,0
D,24,M,14,777.4,491328,0,448896,0,0
B,39,M,12,788.9,489073,0,466298,0,0
B,52,M,7,787.0,498022,0,460407,0,0
B,48,M,12,204.2,316373,0,242633,0,0
C,24,M,12,317.9,684262,0,608189,0,0
D,38,M,17,910.1,328155,0,252848,0,0
A,40,F,20,868.0,557076,0,481983,0,0
D,18,F,19,570.8,360608,0,287007,0,0
D,32,F,8,625.6,486607,0,389789,0,0
C,68,M,7,843.5,570220,0,532951,0,0
D,62,F,17,830.2,699693,0,679771,0,0
B,28,M,12,825.7,443616,0,415767,0,0
B,64,F,15,134.9,469634,0,372428,0,0
C,64,F,14,919.2,509462,0,415521,0,0
C,26,M,12,188.7,541266,0,457112,0,0
A,19,M,19,50.9,574710,0,511865,0,0
A,60,M,7,807.4,485173,0,459944,0,0
D,50,F,17,3.6,427224,0,390406,0,0
C,20,M,8,495.7,632335,0,577599,0,0
A,37,M,13,513.7,374444,0,307086,0,0
C,33,M,14,344.7,520240,0,465853,0,0
B,30,F,15,618.4,608198,0,593432,0,0
C,47,M,19,261.7,307448,0,284584,0,0
D,56,F,5,997.9,669281,0,638958,0,0
C,36,M,17,608.3,429415,0,400243,0,0
D,62,M,5,326.8,529507,0,433122,0,0
D,26,F,6,407.9,460071,0,390629,0,0
B,36,F,11,621.3,583386,0,497688,0,0
D,25,F,20,864.5,691838,0,631381,0,0
A,70,F,13,757.2,330718,0,297373,0,0
C,39,M,19,620.6,611660,0,561481,0,0
D,60,M,18,983.2,540130,0,472991,0,0
D,32,M,18,521.9,527482,0,499990,0,0
B,36,F,5,856.8,384857,0,359544,0,0
D,29,F,15,734.5,451258,0,374926,0,0
B,69,M,8,297.4,491969,0,401263,0,0
C,27,F,18,123.1,595089,0,574139,0,0
C,48,M,5,486.1,313257,0,291513,0,0
C,28,F,20,217.8,572452,0,532516,0,0
A,23,M,9,841.1,699747,0,611342,0,0
D,40,M,11,720.0,463139,0,389044,0,0
A,62,M,18,327.2,447394,0,362901,0,0
B,70,M,6,583.3,420979,0,395398,0,0
D,31,F,8,566.2,518152,0,477511,0,0
A,36,M,12,827.5,321061,0,237406,0,0
D,69,M,7,667.8,522134,0,459423,0,0
B,44,F,7,355.7,404907,0,327901,0,0
C,35,M,5,795.2,569597,0,506673,0,0
D,49,M,18,549.7,630938,0,570490,0,0
C,40,F,13,441.3,344689,0,322584,0,0
B,53,F,18,677.2,467270,0,398994,0,0
B,45,F,14,125.7,574116,0,504243,0,0
D,31,M,11,704.5,307238,0,277798,0,0
C,60,M,6,122.4,468940,0,432041,0,0
C,34,M,16,670.0,440034,0,387683,0,0
C,26,F,11,937.7,405037,0,345481,0,0
D,37,M,7,674.8,663098,0,600455,0,0
D,48,F,19,81.1,584424,0,553256,0,0
D,24,F,16,490.4,360905,0,262114,0,0
B,39,M,15,906.2,549841,0,462831,0,0
D,19,M,8,562.8,624669,0,537070,0,0
A,46,F,10,945.8,571227,0,524297,0,0
B,46,M,11,969.8,660078,0,642894,0,0
B,36,F,20,317.9,571115,0,540780,0,0
C,56,F,7,679.1,583363,0,537365,0,0
D,41,M,20,808.9,457610,0,404338,0,0
D,63,M,20,621.2,473153,0,377441,0,0
B,25,F,10,896.4,662363,0,608646,0,0
D,50,F,17,618.7,521408,0,442586,0,0
B,35,M,9,283.5,691175,0,657547,0,0
A,23,M,16,532.9,328199,0,281678,0,0
C,47,F,7,919.5,460080,0,392069,0,0
A,66,M,6,558.8,527980,0,500280,0,0
D,69,M,10,449.9,416121,0,379712,0,0
D,65,F,9,459.0,437380,0,376961,0,0
B,33,M,20,583.5,383402,0,341346,0,0
A,60,F,18,154.4,357329,0,318491,0,0
C,47,M,16,783.5,571131,0,548773,0,0
A,37,M,12,789.1,563510,0,539958,0,0
A,37,F,19,637.8,396776,0,328526,0,0
C,67,M,18,709.9,349641,0,302726,0,0
B,23,M,5,311.4,395330,0,327194,0,0
B,32,M,11,201.6,472938,0,382020,0,0
C,35,F,8,852.5,437312,0,391735,0,0
A,47,M,20,910.5,417505,0,330838,0,0
A,25,M,12,401.2,362984,0,323632,0,0
B,64,M,7,638.9,412404,0,334224,0,0
B,66,F,5,159.0,580923,0,553435,0,0
B,43,F,15,740.2,527234,0,498783,0,0
B,70,M,19,865.2,435289,0,420556,0,0
B,19,F,19,788.1,405561,0,369096,0,0
D,46,F,9,472.8,367506,0,335056,0,0
C,32,M,9,417.4,629812,0,584056,0,0
B,39,F,15,340.5,348621,0,305425,0,0
C,67,M,16,559.7,408423,0,370464,0,0
D,36,F,10,951.2,449252,0,414165,0,0
D,40,F,19,324.8,656988,0,586015,0,0
C,29,F,5,978.9,405717,0,349489,0,0
B,67,M,17,795.8,552194,0,515492,0,0
C,66,F,16,744.3,652574,0,558769,0,0
A,43,F,8,425.4,514474,0,414616,0,0
C,45,F,20,815.0,452870,0,355853,0,0
A,23,F,9,416.0,528396,0,478377,0,0
B,23,M,9,809.1,525402,0,474065,0,0
D,33,F,18,468.4,413649,0,334861,0,0
D,43,F,16,126.3,673754,0,601685,0,0
A,34,F,12,117.6,604331,0,587687,0,0
D,51,F,15,714.7,345264,0,306117,0,0
D,40,F,5,280.0,316057,0,263400,0,0
D,20,F,20,445.1,350751,0,296170,0,0
A,57,F,7,225.5,657238,0,629163,0,0
B,28,M,5,589.1,315519,0,264142,0,0
C,30,M,7,984.7,393672,0,297270,0,0
C,62,M,8,710.1,429533,0,414049,0,0
B,34,F,10,936.1,392253,0,360201,0,0
B,35,F,6,458.5,537293,0,449749,0,0
C,24,M,5,920.4,642593,0,594547,0,0
D,25,F,12,902.1,305081,0,227046,0,0
C,70,M,20,819.2,511335,0,449575,0,0
D,57,F,16,352.2,597297,0,560092,0,0
A,27,M,19,423.5,443025,0,423701,0,0
C,36,M,9,729.3,524865,0,503792,0,0
D,35,M,9,3.1,479681,0,415978,0,0
A,36,M,8,175.8,317343,0,230357,0,0
B,34,F,18,360.0,614318,0,563565,0,0
C,44,M,8,614.7,560985,0,480874,0,0
B,21,M,9,881.3,475468,0,425622,0,0
D,40,M,9,633.4,549128,0,460159,0,0
A,67,M,9,479.0,695879,0,652292,0,0
B,45,F,7,116.9,691085,0,647758,0,0
C,69,M,12,932.8,657552,0,589550,0,0
C,32,M,19,853.6,636412,0,601018,0,0
A,20,M,16,792.3,667637,0,608210,0,0
C,68,F,9,678.4,558491,0,489157,0,0
D,64,M,9,366.6,336095,0,270202,0,0
A,28,F,17,762.9,336267,0,310139,0,0
B,34,M,7,589.9,674678,0,639501,0,0
C,56,F,17,813.8,436664,0,411965,0,0
C,57,M,19,154.8,450636,0,392523,0,0
B,68,M,13,657.4,698595,0,620859,0,0
C,36,M,12,441.4,580875,0,503338,0,0
B,56,F,20,89.2,667305,0,596637,0,0
A,28,M,15,21.1,367464,0,345362,0,0
C,24,M,7,281.7,333812,0,319547,0,0
D,64,M,20,536.7,539572,0,447538,0,0
C,53,M,15,809.2,563318,0,536948,0,0
C,67,M,20,125.4,515529,0,499494,0,0
A,45,F,15,795.0,664796,0,613171,0,0
B,40,M,9,349.9,559244,0,501215,0,0
C,37,M,9,103.1,476590,0,406634,0,0
A,51,F,14,243.4,379741,0,336482,0,0
D,58,M,13,830.7,512903,0,437452,0,0
B,36,M,17,968.8,687574,0,672298,0,0
A,23,F,5,443.3,453218,0,428304,0,0
D,49,F,16,163.3,493989,0,479897,0,0
D,37,M,10,971.3,544550,0,496246,0,0
A,50,F,6,171.9,528813,0,457228,0,0
B,41,F,18,826.1,505744,0,426990,0,0
C,37,M,8,372.9,308662,0,219703,0,0
D,67,M,9,157.3,543130,0,503960,0,0
A,51,F,11,265.9,402961,0,335097,0,0
A,55,F,5,756.2,470441,0,396728,0,0
D,32,F,10,434.8,599011,0,562229,0,0
C,35,M,9,685.2,462515,0,451765,0,0
A,47,M,14,410.8,328462,0,285072,0,0
D,42,M,18,145.7,591674,0,510743,0,0
C,59,M,19,921.5,415405,0,328852,0,0
D,57,M,17,408.7,530343,0,496470,0,0
D,26,M,9,263.1,567726,0,482429,0,0
C,70,M,7,45.1,591884,0,538332,0,0
C,48,M,17,85.7,472212,0,439191,0,0
C,54,M,5,143.8,405709,0,356815,0,0
C,37,F,9,278.3,580459,0,570391,0,0
D,38,F,8,250.3,685436,0,595673,0,0
C,68,F,11,813.1,487185,0,408440,0,0
A,70,F,15,326.5,357168,0,302940,0,0
B,69,F,16,915.0,335872,0,251553,0,0
A,29,M,12,629.3,661218,0,584282,0,0
C,22,F,15,292.2,660707,0,589162,0,0
D,56,M,9,605.3,619074,0,523311,0,0
B,37,F,6,194.2,346759,0,274068,0,0
B,23,M,18,816.8,657730,0,576596,0,0
A,59,M,18,208.4,348930,0,306121,0,0
C,49,F,11,259.8,381986,0,316642,0,0
D,67,M,15,368.8,639301,0,590267,0,0
C,59,F,12,361.3,360027,0,275441,0,0
B,56,M,14,251.7,493286,0,473431,0,0
A,43,F,17,949.1,578177,0,535992,0,0
B,22,M,16,671.8,456323,0,431253,0,0
D,41,F,13,413.0,440228,0,399405,0,0
A,58,F,17,194.6,535173,0,463898,0,0
C,29,M,15,717.5,466538,0,436721,0,0
B,24,F,19,908.7,442061,0,354866,0,0
B,22,F,17,448.7,414272,0,346262,0,0
C,45,M,6,450.8,464081,0,395736,0,0
A,19,F,8,9.6,536474,0,453301,0,0
C,24,M,11,183.5,390393,0,368719,0,0
B,23,F,8,729.7,503964,0,415440,0,0
C,24,M,18,194.8,321345,0,263565,0,0
C,20,M,17,449.5,392153,0,365191,0,0
D,38,F,17,583.6,345957,0,297747,0,0
B,18,M,6,12.1,676724,0,643443,0,0
D,35,M,12,669.2,563372,0,469264,0,0
C,58,M,6,282.7,627786,0,580458,0,0
D,70,F,19,614.0,313488,0,224146,0,0
C,29,F,13,934.2,463997,0,429198,0,0
C,55,M,16,354.3,656555,0,577175,0,0
A,36,F,13,225.8,312492,0,217838,0,0
D,30,M,13,163.1,340740,0,322056,0,0
C,19,M,8,596.8,660302,0,569938,0,0
D,61,F,12,841.9,417479,0,371121,0,0
B,31,F,12,475.7,383115,0,313146,0,0
B,64,M,19,119.9,572967,0,529287,0,0
C,61,M,9,356.6,638549,0,557072,0,0
D,48,F,7,971.5,414449,0,373586,0,0
B,51,M,7,141.2,334216,0,289922,0,0
B,57,F,10,211.0,431401,0,358786,0,0
A,36,M,11,906.4,686599,0,600801,0,0
C,53,M,14,544.0,596853,0,548373,0,0
C,52,F,16,713.7,440377,0,359685,0,0
B,62,F,8,760.9,342067,0,304790,0,0
D,59,M,6,377.8,679870,0,661191,0,0
B,67,M,11,212.4,423769,0,348633,0,0
C,68,M,7,594.8,544500,0,455156,0,0
A,25,M,18,712.4,373344,0,345219,0,0
A,40,M,18,990.7,581003,0,524712,0,0
D,22,M,13,55.5,689521,0,641716,0,0
D,25,F,18,28.1,574897,0,505753,0,0
D,70,M,19,668.8,635435,0,545003,0,0
A,47,M,17,414.7,571934,0,528314,0,0
B,56,F,13,508.9,458733,0,375721,0,0
D,47,F,7,219.4,314938,0,277178,0,0
B,29,M,16,886.9,609997,0,593918,0,0
B,68,F,16,209.3,514962,0,454047,0,0
D,31,F,17,62.3,467059,0,383378,0,0
A,20,F,15,508.5,638667,0,612200,0,0
A,67,F,6,299.5,613650,0,519599,0,0
B,52,F,9,911.1,463874,0,375110,0,0
C,49,F,11,716.7,678405,0,593867,0,0
A,19,M,6,197.0,633818,0,563680,0,0
D,25,F,18,657.4,550476,0,465350,0,0
B,59,M,11,162.1,515349,0,434533,0,0
C,52,M,7,479.1,634147,0,611654,0,0
A,46,F,6,378.5,449381,0,386557,0,0
A,45,M,5,610.5,650376,0,627538,0,0
C,38,F,15,232.5,361860,0,300871,0,0
A,22,M,20,650.1,540912,0,515291,0,0
D,19,F,13,992.6,659758,0,587565,0,0
B,51,M,5,51.1,581813,0,543903,0,0
D,43,F,16,986.5,584843,0,517324,0,0
A,24,M,6,67.0,398706,0,352648,0,0
D,54,F,20,341.5,505913,0,407254,0,0
A,20,F,11,96.0,528379,0,496647,0,0
A,60,F,5,889.8,320121,0,288793,0,0
B,55,F,8,740.3,670880,0,621686,0,0
B,48,F,17,975.6,489786,0,401070,0,0
D,60,F,7,457.0,570807,0,498039,0,0
A,30,F,5,973.8,689299,0,602683,0,0
A,60,F,19,885.0,537184,0,525509,0,0
A,58,F,11,374.8,645985,0,599698,0,0
B,44,M,8,948.2,427607,0,363851,0,0
D,65,F,16,13.0,548026,0,506538,0,0
A,26,M,20,182.7,656209,0,639383,0,0
C,53,M,5,444.3,524534,0,451770,0,0
C,36,M,18,796.6,637153,0,625036,0,0
B,54,F,10,489.3,505407,0,419146,0,0
A,22,F,16,710.1,451007,0,358533,0,0
A,26,F,10,122.4,597207,0,520578,0,0
C,51,M,16,520.6,359539,0,286010,0,0
B,30,M,5,639.7,486239,0,426996,0,0
C,32,F,15,424.0,569425,0,544241,0,0
C,22,M,18,451.1,332866,0,313490,0,0
B,51,M,15,550.8,665413,0,643689,0,0
C,50,F,19,585.4,602716,0,565371,0,0
C,55,F,8,701.6,511452,0,447018,0,0
B,46,F,17,529.3,491880,0,422436,0,0
B,53,F,19,491.5,442734,0,395797,0,0
D,21,F,8,585.8,655544,0,606851,0,0
C,40,F,7,488.8,637708,0,542307,0,0
B,32,M,13,421.6,622783,0,612476,0,0
B,31,M,15,558.9,453111,0,365185,0,0
B,26,F,17,254.8,321533,0,271706,0,0
A,56,M,5,702.7,649441,0,618397,0,0
D,24,M,7,239.2,541961,0,485714,0,0
B,27,F,20,237.9,591455,0,539011,0,0
D,65,M,6,319.9,512187,0,443028,0,0
D,36,M,6,629.5,579665,0,495728,0,0
D,69,M,19,327.0,529740,0,490281,0,0
A,48,M,8,782.0,592686,0,549559,0,0
C,69,M,20,286.9,350942,0,278834,0,0
D,26,M,14,151.7,313075,0,287197,0,0
C,67,F,7,737.2,655218,0,555757,0,0
B,29,F,6,818.5,390023,0,293172,0,0
A,25,M,11,763.2,603567,0,508155,0,0
D,20,F,5,203.3,469887,0,430373,0,0
A,47,F,18,188.4,384093,0,324343,0,0
A,46,M,13,582.1,346917,0,333025,0,0
D,55,M,8,40.5,636271,0,581407,0,0
B,70,M,7,694.3,413867,0,332268,0,0
B,32,M,20,203.1,666759,0,634032,0,0
C,20,F,13,138.6,449933,0,352395,0,0
C,40,M,18,169.7,620809,0,589675,0,0
A,40,F,20,453.0,318557,0,304649,0,0
B,38,F,11,538.2,561657,0,502779,0,0
B,21,M,11,123.7,584446,0,518935,0,0
A,39,M,17,541.7,673138,0,658799,0,0
D,39,M,5,751.8,543653,0,455635,0,0
A,20,M,5,503.9,488576,0,459614,0,0
A,40,F,9,176.0,655267,0,588617,0,0
B,51,M,9,515.3,487950,0,451519,0,0
D,32,F,6,644.6,526766,0,494944,0,0
D,45,M,12,339.5,513443,0,443690,0,0
B,48,F,5,571.3,467669,0,407982,0,0
C,30,M,7,861.0,687610,0,677143,0,0
B,54,F,9,101.6,372727,0,278040,0,0
A,60,M,9,67.1,324741,0,292343,0,0
B,68,F,14,556.1,671423,0,661234,0,0
A,34,F,12,875.1,506707,0,444209,0,0
B,36,M,8,243.1,449993,0,360950,0,0
C,51,M,12,513.5,354623,0,278437,0,0
B,23,F,18,973.3,411113,0,327006,0,0
B,68,M,8,821.9,408847,0,336446,0,0
D,57,M,7,19.8,632338,0,543765,0,0
C,60,M,13,513.9,611188,0,511272,0,0
